2;2;
fail 2 in turn: 62
2;4;
2;4;
5;1;
fail 2 in turn: 62
3;2;
5;4;
4;3;
fail 2 in turn: 61
4;4;
4;4;
4;5;
fail 2 in turn: 57
3;3;
4;3;
1;4;
2;4;
3;7;
2;3;
3;4;
6;4;
5;2;
4;4;
fail 2 in turn: 60
5;6;
4;2;
4;2;
2;1;
3;3;
4;4;
4;2;
5;2;
2;5;
2;3;
4;2;
4;6;
1;0;
3;2;
6;5;
4;0;
5;6;
fail 2 in turn: 58
2;3;
2;3;
0;4;
2;6;
7;4;
5;1;
4;5;
fail 2 in turn: 56
fail 2 in turn: 60
2;6;
fail 2 in turn: 60
4;5;
2;2;
5;1;
2;2;
4;3;
fail 2 in turn: 60
6;4;1;
1;3;5;
4;5;2;
6;3;6;
3;3;4;
2;2;2;
4;4;3;
7;5;6;
2;5;2;
4;3;2;
1;5;3;
4;2;2;
3;4;2;
2;5;3;
2;2;3;
1;3;3;
6;3;2;
2;5;3;
4;1;2;
0;5;2;
2;1;4;
2;3;2;
fail 3 in turn: 51
0;5;4;
1;4;3;
3;2;3;
5;2;5;
fail 3 in turn: 50
5;3;3;
3;6;4;
2;1;2;
2;5;4;
fail 3 in turn: 50
2;4;5;
fail 3 in turn: 54
3;4;3;
5;4;2;
2;4;3;
3;5;2;
4;4;4;
6;2;2;
1;5;1;
4;5;3;
5;3;6;
2;2;5;
3;3;10;
3;2;2;
2;5;5;
2;5;3;
5;4;6;
4;3;2;
3;3;2;
4;2;3;
4;2;4;
3;5;4;
2;4;2;
1;4;4;
5;3;1;
6;4;2;
6;5;3;
4;4;3;5;
1;4;4;0;
5;4;2;4;
4;3;2;4;
2;2;2;2;
6;3;3;4;
2;5;4;4;
4;3;4;4;
3;2;4;2;
2;3;3;2;
fail 4 in turn: 42
5;3;2;4;
3;2;4;5;
3;5;2;2;
2;2;3;3;
3;6;5;3;
fail 4 in turn: 39
fail 4 in turn: 45
4;5;3;3;
2;4;3;3;
3;3;2;4;
3;3;3;3;
2;2;5;4;
3;4;2;4;
6;3;5;2;
fail 4 in turn: 43
4;2;3;1;
2;4;6;4;
5;2;2;1;
2;5;4;3;
2;5;5;3;
4;4;3;0;
6;2;3;3;
7;3;2;2;
2;2;1;2;
3;5;3;3;
fail 4 in turn: 46
3;2;3;5;
fail 4 in turn: 42
3;3;2;1;
2;5;4;1;
4;2;3;5;
5;2;2;2;
2;4;3;4;
3;5;5;2;
4;2;4;3;
2;4;2;4;
2;4;2;4;
3;4;4;2;
2;5;3;4;
2;7;2;3;
3;3;3;4;
4;3;4;2;
4;3;4;2;
2;2;4;5;
4;4;2;2;
5;1;3;3;
2;5;2;3;
fail 4 in turn: 46
5;2;1;3;
fail 5 in turn: 42
2;3;2;3;4;
fail 5 in turn: 42
fail 5 in turn: 40
2;4;3;2;3;
fail 5 in turn: 38
3;2;3;3;1;
fail 5 in turn: 37
fail 5 in turn: 35
fail 5 in turn: 38
3;4;4;3;2;
3;3;2;2;4;
3;3;4;4;2;
fail 5 in turn: 38
fail 5 in turn: 39
fail 5 in turn: 38
fail 5 in turn: 37
fail 5 in turn: 40
fail 5 in turn: 38
fail 5 in turn: 39
fail 5 in turn: 39
fail 5 in turn: 34
fail 5 in turn: 38
3;5;4;1;5;
fail 5 in turn: 38
fail 5 in turn: 38
fail 5 in turn: 39
fail 5 in turn: 37
fail 5 in turn: 45
fail 5 in turn: 40
fail 5 in turn: 36
1;3;4;2;3;
fail 5 in turn: 33
fail 5 in turn: 38
fail 5 in turn: 36
fail 5 in turn: 43
fail 5 in turn: 39
fail 5 in turn: 44
fail 5 in turn: 40
2;4;4;2;2;
fail 5 in turn: 40
fail 5 in turn: 36
fail 5 in turn: 35
2;3;2;2;4;
fail 5 in turn: 38
fail 5 in turn: 42
fail 5 in turn: 34
fail 5 in turn: 35
4;3;2;4;2;
fail 5 in turn: 38
fail 5 in turn: 40
fail 5 in turn: 39
fail 5 in turn: 38
fail 5 in turn: 39
fail 5 in turn: 39
fail 5 in turn: 37
fail 5 in turn: 42
fail 5 in turn: 38
4;2;4;2;1;
fail 5 in turn: 39
