1;0;
fail 2 in turn: 62
0;0;
1;0;
0;1;
fail 2 in turn: 62
0;2;
0;0;
0;0;
fail 2 in turn: 61
0;0;
0;1;
0;0;
fail 2 in turn: 57
0;0;
0;0;
1;0;
0;0;
0;0;
1;0;
0;0;
1;0;
0;0;
0;0;
fail 2 in turn: 60
0;0;
0;1;
1;0;
0;1;
0;1;
0;0;
0;0;
0;1;
1;0;
0;1;
0;1;
0;0;
1;2;
0;0;
0;0;
1;2;
0;0;
fail 2 in turn: 58
0;0;
0;0;
2;1;
0;0;
0;0;
1;1;
0;0;
fail 2 in turn: 56
fail 2 in turn: 60
0;0;
fail 2 in turn: 60
1;0;
0;0;
0;2;
0;0;
0;0;
fail 2 in turn: 60
0;0;1;
1;0;0;
0;1;1;
0;0;0;
0;0;1;
0;0;0;
0;1;0;
0;1;0;
1;0;1;
0;0;0;
1;0;0;
1;1;1;
0;0;0;
0;0;1;
1;1;0;
1;0;0;
0;1;1;
1;0;0;
3;1;0;
2;0;1;
1;1;0;
0;0;1;
fail 3 in turn: 51
2;0;1;
1;1;0;
0;0;0;
0;1;0;
fail 3 in turn: 50
0;0;0;
0;0;1;
0;1;0;
1;0;0;
fail 3 in turn: 50
1;0;0;
fail 3 in turn: 54
0;0;1;
0;1;1;
0;0;0;
1;2;0;
0;0;0;
0;0;0;
1;0;1;
1;0;0;
1;0;0;
0;0;1;
0;0;0;
0;0;0;
1;0;0;
1;0;0;
0;0;0;
1;0;0;
0;0;0;
0;0;0;
0;0;0;
1;0;0;
0;0;1;
1;0;1;
0;0;1;
0;0;1;
0;0;0;
1;0;0;0;
1;0;1;2;
0;0;0;0;
0;0;0;0;
1;0;0;1;
0;0;1;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
fail 4 in turn: 42
0;0;0;0;
0;0;0;2;
0;0;0;0;
0;1;1;0;
0;0;0;0;
fail 4 in turn: 39
fail 4 in turn: 45
1;0;0;0;
0;0;1;1;
0;0;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
fail 4 in turn: 43
0;0;1;1;
0;0;0;0;
0;1;0;1;
0;0;0;0;
0;1;0;0;
0;0;0;2;
0;0;0;2;
0;0;0;0;
0;1;1;1;
0;0;0;0;
fail 4 in turn: 46
0;0;0;1;
fail 4 in turn: 42
1;0;1;1;
0;0;0;1;
0;0;0;0;
0;1;0;1;
0;0;0;0;
0;1;0;0;
0;0;0;0;
1;1;1;0;
0;0;0;0;
0;1;0;1;
0;0;0;0;
0;0;0;0;
1;0;0;0;
1;0;0;0;
0;0;0;1;
0;0;0;0;
0;0;0;0;
0;1;0;0;
0;1;0;0;
fail 4 in turn: 46
0;0;1;0;
fail 5 in turn: 42
0;1;1;0;1;
fail 5 in turn: 42
fail 5 in turn: 40
0;1;1;0;0;
fail 5 in turn: 38
0;1;0;0;1;
fail 5 in turn: 37
fail 5 in turn: 35
fail 5 in turn: 38
0;1;0;0;1;
0;0;0;0;0;
0;0;0;0;0;
fail 5 in turn: 38
fail 5 in turn: 39
fail 5 in turn: 38
fail 5 in turn: 37
fail 5 in turn: 40
fail 5 in turn: 38
fail 5 in turn: 39
fail 5 in turn: 39
fail 5 in turn: 34
fail 5 in turn: 38
0;0;0;1;0;
fail 5 in turn: 38
fail 5 in turn: 38
fail 5 in turn: 39
fail 5 in turn: 37
fail 5 in turn: 45
fail 5 in turn: 40
fail 5 in turn: 36
1;0;0;0;0;
fail 5 in turn: 33
fail 5 in turn: 38
fail 5 in turn: 36
fail 5 in turn: 43
fail 5 in turn: 39
fail 5 in turn: 44
fail 5 in turn: 40
0;0;0;0;1;
fail 5 in turn: 40
fail 5 in turn: 36
fail 5 in turn: 35
0;1;1;0;0;
fail 5 in turn: 38
fail 5 in turn: 42
fail 5 in turn: 34
fail 5 in turn: 35
0;1;0;0;0;
fail 5 in turn: 38
fail 5 in turn: 40
fail 5 in turn: 39
fail 5 in turn: 38
fail 5 in turn: 39
fail 5 in turn: 39
fail 5 in turn: 37
fail 5 in turn: 42
fail 5 in turn: 38
0;0;0;0;1;
fail 5 in turn: 39
