b10a9060-7a2f-43f0-ba6e-10a2d0a4c7c7;80;106;
fail 2 in turn: 62
78745f77-19d7-49c1-8de0-69b11eadbedc;105;116;
fb967f88-586a-4276-98d3-d3dc26cef568;76;114;
f1d624b3-0bab-4d21-afe7-b17e155c0ce6;107;94;
fail 2 in turn: 62
88582302-4455-4cba-b42e-a13de2e6387b;88;79;
efe78eed-2213-4a3a-940c-258618b8d8a6;92;114;
fdabc10e-8f34-487e-8f08-88c1b5a62111;112;122;
fail 2 in turn: 61
eefe2bee-b0d2-4f55-883b-b8b333c7cde6;112;110;
1ac0ea10-59f1-4936-819b-ede0208d6d14;95;95;
aeaac4c3-263e-4f64-acb5-1f0a6baee93c;103;126;
fail 2 in turn: 57
57fbfe16-ff45-4bae-9867-93da208a8fc9;119;113;
34fb7ebf-6c9c-4907-9657-49128a0fb5e1;111;110;
cfaff586-321c-43a4-94b3-0bab0af6a764;74;110;
b6d46c64-fd09-47cf-a52e-aee7f998eb2a;101;113;
0da0cfcc-63c5-4435-83fd-92db586886d0;98;137;
bbf826df-3f53-4b1b-85ca-41d73ad485c3;91;119;
c936109f-4fd6-4501-8561-c683d3106017;98;119;
5e7b26a3-58cc-46b2-8365-9f167dcf0d98;97;116;
744ead68-48d8-4705-a878-185128fa77db;110;114;
5351a86d-c8ae-42db-9eb5-8aac1a8a4f33;94;133;
fail 2 in turn: 60
7cf0e15b-290f-4374-a852-18382d791ca0;108;145;
4a951e69-20ef-452c-aed7-1de289789b6b;75;88;
6ca331e3-10bd-4436-801c-519f8d2c598f;95;108;
41a698dc-947b-4dfe-b197-32a4e002662c;93;73;
0f49b831-5a0b-412d-8151-6951afbf18d0;96;97;
173ff3c0-5e1c-4e3b-ae2d-ccb73dc8f452;104;129;
d4bcee17-6231-47ee-aa30-10ed3a320c5d;111;103;
1b7ca666-2bb2-453a-826a-e1c863b11c04;90;98;
65ebabee-b1e2-4ff6-975e-240d7953e24b;84;109;
883c4afa-db60-45ac-a390-6f2864ee734e;95;96;
12d54bd9-e7ec-439b-b088-2b55f6f2f176;97;90;
51e4fcfa-b6e3-4a15-8a07-9a04e1d6ae14;99;140;
f002c521-e014-431e-afd0-a38fcde4c932;53;67;
0a253491-af98-4495-a20f-cc371c86ba2d;100;113;
d7255091-f4e2-47b4-a122-c18d743daeb4;124;124;
0378cc5c-afb6-4c42-9eee-265dae331658;91;45;
fe279abf-74dd-417c-9677-681c0e40ceaa;111;120;
fail 2 in turn: 58
434c508b-f31e-4e13-86c6-c93cbb3d6831;89;114;
d866d52d-d915-42b4-828b-98cc39dce134;83;110;
bf515645-0bdb-429b-9d7d-1de42153c693;45;111;
3f32fee3-f7f6-4f27-9d78-a3e437b59d74;101;124;
8e5d9ae0-fd36-49e9-8380-d60e495d249c;124;125;
0c6adcd4-413f-40d2-8426-3338528e324b;89;87;
48eeab21-3db8-45e6-a8d7-46fab7bf0dab;105;114;
fail 2 in turn: 56
fail 2 in turn: 60
12d879c1-762e-406f-acd5-e643cb39fb87;102;132;
fail 2 in turn: 60
aa187e94-882f-4006-b205-ba41d5dcb415;119;110;
602a1e8c-6cb1-46af-af7b-84b5b627cc2e;87;96;
0d23f08b-23cc-4e9d-8a99-19cda7ca14b5;92;82;
24c4c8ff-b367-46f4-a103-f0be523b9d2c;90;99;
38b8ef0c-808c-4019-85c9-9c2334431c8d;92;105;
fail 2 in turn: 60
807973f4-1c40-43dd-8479-fbdbc7c1b508;113;101;64;
1155ad14-1511-4255-815c-71e2fa44c0a0;66;85;122;
7ba52143-bde0-483e-bb46-cf323ac7e6b3;92;83;93;
8265e2d2-9474-4ff7-92cc-8d93bc6f1972;122;108;136;
1f2d393e-ddd9-41bb-aaee-737ef1adacfd;93;90;97;
7d1a3ed7-eba8-4ff8-aa39-39057de75ce7;97;114;98;
8a8a0b84-79ca-454e-bbe8-31e829baab6a;93;106;121;
377f445d-ae69-4015-bdc1-aa189c785063;136;92;154;
49aa53ef-1a0c-41f0-8bba-f7af720d863a;73;108;94;
d5511a8b-c6a9-4edf-bed5-ef1087f0b6bc;103;92;102;
42e0fa9c-8af2-46d2-9026-19d8902db574;46;99;121;
bab2c380-32fe-48ac-9a5b-a8ae36e2d1b7;88;91;74;
d1ea059a-2427-4e1c-b9b9-952e2d30b214;93;107;103;
231c506f-2803-4e29-9b69-8d3d1bce1eaa;84;102;94;
eab26370-b2f4-4dd8-97e3-41bcc1d4143d;70;69;97;
4cff5e54-3154-4c10-b10f-b04caa9518a4;76;104;122;
e78fab68-9056-4ca6-9a24-2726028731a2;96;86;89;
7a7ac998-e413-4e3c-9666-dcc27b7456cb;83;126;108;
f4fd2211-1e85-4de6-858a-8d08346a9718;77;68;104;
12daea99-aeed-47e1-8c37-386e738afe39;63;105;99;
c8b63ddd-98d3-4e14-9d4a-6be1f4d8d76d;88;55;105;
7a68d541-95b1-4fe7-b74c-31fd653fc3fe;91;98;91;
fail 3 in turn: 51
9923d8a7-1a3a-42aa-bb84-89e74efd6542;59;103;92;
64f41fe3-515f-4397-a09c-ecd1328e628c;79;108;104;
79609f4f-cb4d-42c7-b069-d0a42e42129c;104;99;105;
4576a893-c545-4614-9bd9-1a37b4d2b139;110;90;132;
fail 3 in turn: 50
be7c80b9-c6b6-49a3-8419-b6965fe97d6d;117;93;105;
ce8bee54-bf66-4ec4-8564-0561f0e9d3c0;90;121;101;
40ce5390-fa6e-4d23-8df8-6fd3433e3dd9;89;79;112;
f289bbc4-444e-4fed-9d7a-2e0d656b998b;99;111;118;
fail 3 in turn: 50
1c1beedc-cbfe-4aea-be84-85926d645761;71;107;114;
fail 3 in turn: 54
b1e9b4df-c5c6-46ef-8d2b-4817657ebf87;80;100;90;
dbf1fca4-5fcb-4ae8-89c6-030554f4cdc5;99;58;76;
ae3f6cf2-382a-4c00-8150-c0f3c68684eb;86;114;107;
36f1ff4f-d375-43db-b87f-b0237c9f89af;73;93;106;
2be14364-730c-48bf-8029-c36876e22628;106;81;112;
5316ce81-5b65-44da-a9fb-38d9f0dc4b23;130;104;101;
6b39faa2-77b0-4454-99d1-69fcc7617262;85;90;81;
5f57f5c2-7584-4055-b72c-378736d3713b;88;109;100;
282d6425-617d-4530-ae7c-8349306072be;110;105;138;
d6f8f7d5-f8e0-479e-93e2-9966e739468f;90;84;100;
7401f8f0-b328-4091-9e61-13c68c944b25;107;101;146;
b347932c-e665-494c-9dfb-e14277a4c02a;104;70;111;
50c40ebd-cfb8-4e38-9f85-35f133f15120;84;103;123;
4b63c7f4-d444-45e7-9108-d2bf76d1ede7;86;111;104;
8e22583b-90f0-4adc-92ef-f3b60b89e42d;119;114;135;
2ce76332-551c-43eb-a3eb-e1220add6044;103;116;97;
6e95039f-5efa-42b9-af58-916b774a26de;87;103;106;
