73e8d780-ea5b-49b7-9477-2891585ec740;81;83;112;
fail 3 in turn: 43
1fd36887-c943-4b58-a524-d59c1b286fe9;91;78;74;
14fdfd14-aa7b-400e-ab28-55020d1b8128;93;95;84;
76e2159d-c087-4d2d-ae84-d954aed98035;102;102;95;
fail 3 in turn: 42
cdb56857-5a3f-4014-88bd-31c664817cf5;85;140;111;
7c89abb5-fa89-46c3-b49e-03e575e26729;95;121;109;
6b7ccef9-5e97-450d-a912-76cd85a43c18;91;110;66;
e5904711-dbf6-4010-b631-397905a40d7b;101;86;77;
4effcaa1-52d7-4987-978a-a970c0e25b40;110;111;106;
24cdd7ea-1d0e-4f01-a23a-73dec4a56325;122;98;111;
dd59ab79-5ab0-4da0-81ca-ac3aaeacbb58;88;115;107;
21e0779b-b2f8-4f49-ac96-c4ac0aa3b6f4;68;94;112;
6424fbf6-b8da-430a-8bca-86215ef6cf9f;91;126;96;
ccff509f-d18e-48b4-acfe-c22261a9f26c;128;87;123;
1188d1d9-704e-4875-9c13-5c6511fc1d0a;132;130;134;
b4614e9a-52cf-4c1e-ac03-ed5b8ae7c436;97;74;104;
9b5c3ed2-4885-4b02-aa79-cfc719384d0c;127;82;114;
02676bc1-6d1d-4563-a929-823e3d8b7203;75;110;114;
2cc6b34a-6cea-4e40-8e4e-59bd8303e694;79;130;108;
1bc27534-bdc0-40dc-96f9-0f27ca8488d3;87;96;109;
96f6ecff-43de-4afa-a5a8-7047028a9506;114;105;96;
0b79ca52-dc01-44fb-8d50-786eb382f2ac;93;73;95;
f3255874-b7e3-4bef-a3f2-f5b0949a51a7;72;93;117;
b9fdaca2-4509-457f-a215-dff13943acfe;107;104;112;
5a66aba2-ea47-48c5-989d-aad48b21eb81;91;75;90;
20c2039e-2e4d-46c5-8907-788a3c10abb5;60;89;48;
fail 3 in turn: 45
a8f1990e-1b8e-42ea-b40f-05d3b451186b;94;90;90;
08b7bfc3-baf6-4331-b612-caa2e9e22f0c;108;115;132;
d820e4e8-3d46-41c8-a271-7f2153e11051;105;99;96;
b9ce9bc7-32fa-484c-9f87-1044b77b0672;97;108;88;
f8a2eea1-d082-470b-980d-b79ce31b9d9d;77;102;106;
ca7df0dc-09ad-4b74-9254-9d5fd505bfd0;87;99;127;
9df3705c-7de0-4442-b0fb-20e9756ab1e3;67;104;89;
f6e9cdcd-b24d-45e6-a456-8b2da6e2104a;60;112;81;
c313b3fe-6786-4801-a9db-e9a8db0ca811;107;93;96;
39703c30-a136-494a-8580-f8e8578d2f2a;90;91;75;
936ac702-61e6-479f-92cf-20a269a24b6d;81;110;117;
79ab6faf-7c6a-4cd3-9e05-035d1a93413f;118;103;118;
8d7d261e-2dfd-42b6-875c-defcd8da13b3;105;119;109;
ae24a1cd-570e-426a-bf48-f8b2e362d5f8;95;80;109;
21e08158-84f3-4f2f-866e-e80aded9748a;124;61;96;
8ae18663-21d8-44e6-8d36-dd6edfb3c55e;109;90;94;
4f1f0977-884a-415d-a4a2-b64e81e571e4;108;99;101;
8954484f-c988-4874-b47e-a0a864d266bd;95;89;95;
037c29e8-0d7d-4dbc-a548-fd618cec9327;121;110;103;
871519fa-3b3f-4d4f-8851-693939df797d;62;85;89;
28a8274d-f3ea-42e8-b25d-df33b4e70006;111;103;111;
deddf1d5-097b-4378-bb50-2394220b7632;94;128;107;
1db6bdf1-6e89-47e3-826f-d6f8f0962a06;102;108;119;
8d0af9a7-e5bb-4078-9f11-60ea4d7e8e45;63;103;105;
d45b62a7-11f3-4d98-b01f-d848171364d5;108;94;95;
fail 3 in turn: 44
fail 3 in turn: 45
5a368051-1c15-4c7b-a82e-2dcaeb76e2a3;83;96;103;
72a25e62-cfc9-458d-9ab5-d088b994c57f;110;116;123;
fd14be52-b0a2-4fc9-a0b1-59565f976d71;105;114;111;
53b1e4a0-17bc-4013-be88-3e3027f72a97;100;96;102;
