b1734cdb-36b8-45d8-9304-008e1de3d4d4;83;75;86;114;113;
e3d47d49-70ae-4861-acab-4bc750330fd7;104;70;118;76;88;
a6fd13e8-973d-4a30-a289-d01ff03d05e0;72;83;81;98;92;
c1ad5c82-29bb-44e3-af11-aaeccc428db7;104;89;120;103;108;
5ec6f001-5ba4-4400-9dc9-442225e51c87;88;74;70;82;132;
e3e35743-815c-4551-b8c4-3a2e08b631da;113;93;77;75;92;
fad4330e-f422-41cd-8a43-998238185a14;110;49;111;98;108;
ab03e28c-4b2d-4e7b-b550-a24277b35c02;101;71;98;74;91;
115ad71e-2671-428a-9dcb-53ac90fa6789;99;103;117;114;118;
1e9eb1ef-ade1-4ae8-a3c4-5ac2c4fa0a3d;73;92;95;97;94;
3780fb88-fae6-4d69-aa55-236cc2149952;99;62;110;85;90;
fe78aacd-69bc-4ecc-8ce8-283909227ece;108;64;126;95;101;
bfff0c03-621f-47f1-9d76-f9cefa369bac;84;116;94;113;94;
0bb2a9d5-4aad-4371-ae65-0509cdacca78;76;134;72;123;111;
e013f4fe-a4ff-4378-aa68-77141f89beb8;100;78;95;80;116;
7dca27d2-a968-4c22-832a-002a51f77daf;65;80;105;83;111;
be1e8044-336c-4e13-aa9b-67a892bfacd9;94;95;123;68;101;
5f0b708f-9f16-4317-b08a-e6f69f3a803d;110;90;70;108;115;
05499224-3f35-4bea-adb8-893ce235cfa6;106;52;107;104;108;
4221a4fa-552a-4f45-92e3-6dd93244392d;90;114;117;128;111;
87af5a3f-ec4e-40c4-a3c0-910cdbd8c0af;95;103;82;98;91;
554b9600-6b64-4829-ad1e-fd36b907ba98;87;70;86;75;95;
fail5
1beba7ea-76ee-4e35-991b-c8cdf7ad24b2;89;86;73;89;127;
3afc510f-03ab-4d2d-9259-9c4f16003f97;98;93;91;84;132;
721281e7-22cd-4070-8dec-b2e2a499d273;102;90;53;92;111;
f848735e-6ec2-4431-92d6-3ed7ce9b91e7;102;99;100;82;108;
28da446b-48a4-42a7-bf5b-ef59d335bedd;85;77;108;98;120;
fc9f0b47-8ec3-404e-9951-384d898aa276;66;83;97;57;76;
b60c553e-1c9d-4824-b886-5709d879fce8;107;50;84;88;91;
d5a68d9e-9816-414c-a3ef-8a71822977ab;61;71;117;71;84;
ed7b9b96-1c9d-4650-b5b8-6331955594dd;65;94;88;96;90;
8deac1bd-18e8-4381-b62f-9facc35c493b;99;60;127;90;97;
d80fd8f9-0510-4c23-a215-f834b749759d;87;96;98;105;115;
a1bb6958-e0f4-46f2-8040-8a60f276c8ac;96;103;135;98;119;
8b24f906-3313-4083-b23a-0abcfdf2ce92;84;106;114;58;110;
ed1b38af-f5ab-49e8-81d5-a21bec417354;83;82;64;83;70;
67701e8a-4fee-4b74-8df0-38fbf1845a09;87;89;72;67;83;
0c53728f-8a33-4b47-8efd-2bbfbd38c1d1;86;119;89;102;106;
06771159-2fa5-40d7-bded-100a077b59e5;87;121;107;108;120;
f7c99496-988f-4dad-b143-1cce93d2625d;62;77;116;116;115;
c840f756-6817-4612-91f8-df6b7b674387;106;102;94;80;108;
f649df50-b42c-4886-bad6-81e6292bc326;78;64;86;69;84;
c71f0493-1ae9-446c-a861-15269073d9f1;81;68;81;84;119;
31a16456-138b-4016-9cd4-fbd04dfd3e0d;62;79;75;77;93;
64fe1179-2634-4886-b60b-c4f821b25f86;85;94;96;76;97;
