47;63;
59;48;
62;54;
40;88;
61;51;
69;54;
34;61;
50;56;
65;45;
43;62;
43;64;
40;55;
50;45;
52;71;
54;47;
51;46;
79;51;
50;61;
49;52;
45;48;
59;52;
50;49;
37;54;
45;52;
47;68;
48;85;
42;53;
39;64;
50;46;
41;52;
55;56;58;
47;58;52;
55;44;54;
63;59;39;
48;67;40;
43;57;60;
44;45;61;
41;66;69;
54;63;38;
58;67;56;
53;45;61;
46;47;47;
43;41;64;
55;65;53;
47;64;65;
37;41;61;
60;45;68;
60;44;56;
50;56;54;
39;34;43;
49;51;54;
66;57;73;
47;44;52;
63;50;80;
71;57;56;
63;47;67;
49;67;63;
56;45;55;
54;34;49;
67;36;55;
54;48;51;
53;49;60;
55;54;46;
42;61;48;
36;52;49;
44;39;49;
46;52;46;
51;74;50;
59;46;51;
47;41;50;
51;75;59;
60;53;57;
42;63;60;
44;48;56;
58;61;69;
44;45;62;
33;65;50;
50;46;47;
57;47;54;
54;48;57;
58;46;86;
48;54;38;
40;31;57;
49;44;63;
51;48;69;
60;58;55;
40;38;66;
39;48;63;
65;70;40;
42;42;47;
55;45;65;
52;53;49;
68;59;69;
44;70;48;
58;49;53;
50;64;42;
48;48;48;
47;35;62;
45;46;45;
86;59;53;
54;46;56;
47;48;63;
67;50;56;
51;52;54;
42;46;56;
57;38;52;
55;49;53;
67;70;42;
64;46;71;
47;40;57;
51;51;45;
55;54;55;
45;53;63;
52;37;44;
50;40;59;
48;54;42;
71;50;53;
43;46;36;
55;60;65;
39;53;49;
53;49;41;
61;57;86;
51;75;77;
39;55;47;
44;58;44;
56;71;59;
46;54;55;
52;65;74;
68;77;44;
47;61;76;
56;61;47;
56;48;56;
42;62;49;
48;63;55;
68;61;61;
64;40;59;
60;63;66;
64;48;42;
63;33;46;
60;47;70;
43;59;63;
50;50;57;
71;66;65;
53;69;42;
52;32;47;
43;42;65;
48;56;62;
52;51;89;
66;44;45;
53;45;44;
59;63;64;
65;44;80;
63;58;48;
74;45;60;
38;61;44;
70;65;60;
46;48;84;
57;46;45;
64;48;55;
48;59;39;
37;45;80;
73;58;48;
54;47;44;
58;56;70;
54;84;65;
41;63;50;
61;52;82;
54;70;64;
52;73;39;
53;47;57;
73;71;44;
49;60;62;
47;44;56;
62;60;55;
56;45;54;
64;49;50;
55;70;79;
48;52;65;
64;44;49;
52;74;75;
66;54;53;
48;52;49;
46;40;65;
63;58;55;
49;49;67;
58;62;49;
54;50;43;
48;41;67;
47;38;58;
51;58;55;
72;49;57;
46;46;46;
46;45;46;
55;43;45;
71;49;56;
56;58;90;
59;50;64;
47;48;64;
57;60;57;
61;41;57;
40;41;57;
40;48;66;
67;63;45;
54;54;70;
55;52;36;
60;54;75;
42;43;70;
54;42;75;
44;63;51;
49;52;72;
59;54;69;
40;42;43;
58;39;68;
48;52;72;
61;54;44;
57;74;59;
63;52;67;
51;65;42;
43;68;48;
59;56;52;
54;39;49;
56;49;66;
54;50;61;
110;38;63;
46;41;61;
49;42;61;
67;41;54;
57;39;66;
66;57;50;
51;47;48;
62;58;59;
45;61;58;
54;53;68;
71;58;50;
52;42;92;
39;45;61;
43;45;59;
51;46;56;
56;39;51;
64;56;74;
62;42;56;
51;52;45;
58;39;68;
45;44;92;
39;41;66;
51;40;52;
54;57;54;
69;67;52;
38;41;76;
42;63;58;
44;54;45;
54;47;76;
36;54;52;
44;47;55;
41;68;52;
44;43;43;
40;49;53;
54;38;64;
45;63;48;
59;50;67;
51;61;64;
46;43;46;
48;52;62;
66;43;59;
68;43;56;
58;36;67;
54;40;59;
45;60;47;
34;52;54;
46;52;79;
54;58;56;
56;64;61;
54;53;48;
72;59;56;
45;48;47;
44;46;71;
72;60;58;
47;44;55;
50;48;61;
53;55;44;
51;50;32;65;
49;58;41;41;
73;41;38;59;
53;44;46;52;
51;51;44;59;
55;43;53;54;
60;56;43;63;
43;64;47;58;
53;56;42;78;
69;36;61;60;
80;38;51;64;
78;41;50;65;
53;61;48;63;
49;54;39;72;
50;61;53;50;
46;45;40;45;
58;65;43;46;
54;69;49;55;
44;43;44;59;
46;62;65;54;
50;44;42;52;
56;47;35;70;
47;55;39;57;
48;54;57;66;
45;48;39;49;
67;45;43;62;
62;58;44;64;
50;52;60;90;
43;69;58;59;
52;42;49;55;
56;52;38;55;
66;47;66;49;
47;57;59;56;
58;46;59;45;
77;52;58;59;
47;34;53;58;
44;47;66;62;
45;43;66;90;
61;53;43;64;
51;54;46;67;
49;61;38;60;
65;56;52;51;
60;64;63;51;
51;69;46;47;
51;56;37;73;
49;69;53;49;
45;51;58;64;
57;51;50;45;
46;60;45;58;
51;39;55;50;
60;53;54;49;
50;45;45;68;
59;46;49;47;
53;59;50;42;
42;57;46;48;
42;66;51;55;
49;46;55;51;
68;63;63;53;
66;32;57;65;
64;48;52;43;
39;54;54;63;
39;47;88;61;
57;53;57;57;
50;52;60;73;
46;58;50;49;
57;54;44;57;
47;44;64;59;
43;67;41;62;
45;40;53;59;
49;49;49;73;
57;53;60;44;
51;49;68;55;
52;53;48;57;
56;94;56;48;
44;59;52;52;
47;53;62;64;
46;59;60;55;
46;54;53;57;
55;50;57;41;
44;50;71;54;
45;43;53;72;
37;49;50;65;
71;59;87;70;
42;40;46;54;
44;68;40;44;
53;44;48;53;
53;55;43;60;
49;50;59;66;
49;43;58;64;
52;62;45;56;
50;65;51;51;
44;56;61;59;
47;43;57;60;
67;38;37;41;
39;48;80;48;
48;53;66;50;
44;34;47;65;
52;39;44;56;
48;62;56;63;
41;44;59;57;
56;38;49;69;
48;51;47;65;
50;61;40;80;
46;52;61;63;
51;56;51;68;
38;50;38;63;
57;50;49;73;
52;43;53;48;
48;62;66;60;
55;57;50;58;
48;51;41;56;
50;42;45;52;
77;41;49;59;
43;53;53;46;
59;50;58;48;
44;46;45;57;
55;57;49;44;
62;57;55;49;
65;58;52;47;
41;55;60;61;
47;67;62;61;
77;49;51;47;
46;57;54;50;
49;50;41;66;
42;43;42;55;
49;44;74;62;
46;82;44;58;
55;60;66;52;
43;38;52;54;
39;70;57;73;
55;61;64;59;
55;49;60;48;
61;41;77;46;
51;48;59;68;
47;42;44;40;
37;84;64;51;
42;31;43;46;
53;64;58;58;
44;64;52;62;
51;63;54;46;
50;73;60;53;
53;92;55;65;
53;60;43;59;
60;38;45;43;
51;41;50;43;
60;61;55;51;
44;51;48;53;
50;42;47;48;
61;47;48;61;
53;41;41;66;
56;62;52;49;
42;47;45;66;
49;47;45;40;
59;44;63;45;
49;40;65;57;
55;35;45;78;
54;50;57;52;
63;41;47;58;
42;52;56;80;
45;47;75;64;
52;68;54;41;
53;46;45;58;
50;47;50;74;
79;62;56;64;
60;58;40;46;
51;37;72;57;
46;65;52;78;
61;49;59;56;
56;54;43;50;
50;38;52;41;
40;46;50;50;
64;74;58;55;
60;50;46;37;
39;54;47;50;
50;46;53;92;
52;41;44;67;
61;42;39;58;
70;44;50;52;
51;57;46;46;
50;48;60;44;
45;52;40;41;
36;50;71;58;
38;50;57;54;
57;36;71;58;
34;59;45;59;
50;56;67;41;
38;67;47;56;
57;42;56;61;
59;49;54;55;
55;64;47;54;
42;50;66;78;
44;56;58;67;
67;49;48;54;
52;52;49;61;
53;78;51;55;
51;53;51;46;
43;64;44;43;
65;41;57;58;
49;52;48;58;
57;53;61;58;
38;49;68;46;
55;58;49;49;
55;49;37;52;
52;44;65;58;
41;40;51;55;
50;25;51;46;
79;51;58;49;
58;56;52;53;
56;47;54;56;
39;53;54;54;
47;50;63;57;
46;44;51;42;
65;51;42;51;
64;50;38;62;
59;54;53;51;
35;62;55;63;
51;33;75;71;
56;45;47;64;
56;46;41;65;
48;51;55;68;
64;38;37;55;
70;64;42;37;
52;44;54;66;
58;42;69;56;
54;38;40;53;
48;54;43;56;
57;51;52;67;
43;43;59;80;
52;78;49;72;
44;42;72;54;
98;42;62;59;
51;53;63;66;
51;37;66;64;
49;55;57;45;
54;32;58;45;
41;49;39;78;
52;54;45;46;
43;66;32;43;
46;45;42;92;
48;49;44;50;
65;67;48;61;
56;66;46;59;
43;69;48;48;
63;52;39;65;
44;52;55;61;
48;61;49;49;
46;54;51;51;
69;64;57;48;
56;41;52;53;
47;49;63;77;
42;68;54;56;48;
46;57;62;52;47;
46;47;58;47;42;
47;49;59;74;52;
50;51;45;50;56;
39;48;57;61;42;
51;51;55;63;57;
77;66;52;47;73;
68;46;52;39;41;
46;60;72;59;62;
56;45;55;67;58;
59;47;56;51;65;
62;60;46;62;47;
56;45;44;55;61;
86;58;38;61;44;
51;45;51;84;47;
54;41;73;63;57;
49;44;54;69;62;
49;53;50;44;71;
55;48;53;52;53;
49;60;49;62;56;
50;57;46;40;55;
52;58;44;50;54;
53;70;45;44;60;
78;40;45;46;70;
45;57;70;57;56;
76;46;45;53;42;
71;61;56;46;50;
46;57;35;59;71;
49;42;43;74;73;
55;35;71;49;63;
43;48;49;47;60;
58;53;54;51;55;
47;53;54;54;77;
54;45;44;42;71;
53;54;41;58;70;
49;52;50;45;58;
44;39;47;48;64;
46;45;39;51;71;
60;56;66;63;76;
58;46;57;45;50;
57;46;49;58;48;
53;51;43;44;49;
44;58;43;51;60;
42;59;55;51;77;
60;46;45;45;55;
48;56;61;55;55;
44;57;66;47;52;
43;47;60;45;55;
49;47;64;55;41;
99;48;65;52;54;
66;39;46;56;51;
57;51;48;54;46;
41;40;65;50;66;
58;58;51;60;52;
51;38;48;50;46;
68;47;39;39;61;
64;53;65;50;73;
55;48;38;73;59;
43;53;57;52;57;
43;46;42;74;56;
61;64;45;59;74;
52;44;63;53;62;
49;64;80;62;53;
37;52;51;54;53;
52;62;43;60;46;
48;68;47;44;57;
51;40;45;54;43;
42;56;54;53;61;
47;53;46;46;61;
44;53;45;62;40;
59;57;49;55;80;
46;80;50;60;56;
46;40;55;79;48;
80;47;45;70;51;
55;65;60;49;57;
63;38;52;42;57;
66;43;45;57;56;
52;47;46;60;64;
57;59;53;47;62;
40;46;47;62;51;
38;34;45;49;78;
46;48;55;46;69;
42;48;48;56;51;
58;41;63;55;58;
60;49;44;54;76;
54;52;41;51;43;
57;56;67;50;61;
56;44;64;51;47;
49;68;51;57;67;
42;46;48;41;43;
65;61;39;54;47;
43;66;51;57;49;
47;52;58;44;59;
42;45;49;52;63;
48;45;49;39;61;
57;51;47;47;54;
52;43;46;42;55;
47;56;72;48;87;
46;56;50;66;100;
62;64;104;46;62;
63;62;51;43;78;
44;50;56;41;52;
48;53;62;69;66;
51;56;58;48;66;
67;62;48;45;52;
42;47;44;45;59;
50;64;44;54;61;
45;55;61;60;45;
60;42;58;58;67;
43;44;56;54;50;
49;57;51;47;57;
51;62;37;56;60;
55;45;47;51;61;
55;48;57;45;63;
51;46;52;38;62;
55;38;55;59;58;
44;51;52;48;62;
69;62;42;63;52;
51;48;54;58;44;
45;45;74;56;54;
43;45;51;56;60;
80;49;83;47;66;
61;51;50;60;56;
56;53;57;49;51;
57;42;47;53;62;
54;63;60;53;56;
80;55;66;43;66;
46;51;52;76;68;
44;43;47;42;49;
54;50;46;51;60;
55;72;46;51;52;
50;67;62;59;56;
41;53;64;53;61;
57;64;37;55;47;
66;65;61;54;58;
52;52;56;41;47;
53;49;52;61;49;
49;73;54;46;77;
60;47;57;51;47;
53;54;57;42;59;
47;63;47;51;48;
47;57;55;44;47;
37;43;67;56;52;
49;42;62;54;71;
53;53;54;46;49;
47;61;47;56;54;
58;42;54;46;70;
54;48;48;50;61;
51;57;49;57;48;
60;41;49;48;58;
60;58;41;47;53;
48;67;57;64;46;
56;57;68;87;44;
44;43;56;40;54;
45;53;50;49;57;
59;47;78;48;66;
57;58;56;49;60;
49;50;64;39;88;
45;47;62;48;58;
52;61;36;69;56;
47;78;45;41;67;
48;55;43;51;62;
39;57;49;42;68;
53;37;48;60;59;
47;56;47;49;42;
53;49;64;52;43;
50;61;48;39;49;
80;60;44;50;60;
57;56;48;47;58;
51;45;48;45;51;
46;47;54;42;59;
41;37;46;41;60;
42;41;45;57;50;
46;54;41;41;52;
60;40;50;50;86;
43;45;42;66;60;
47;35;45;59;46;
63;44;63;48;49;
48;56;62;50;58;
47;39;42;45;58;
70;68;66;47;47;
40;55;45;51;51;
37;36;40;64;63;
45;55;56;58;74;
58;59;55;53;44;
64;66;71;54;51;
64;68;51;47;65;
63;49;58;44;45;
53;57;72;65;59;
66;53;56;45;64;
51;50;47;48;51;
43;43;41;60;51;
71;48;43;43;50;
41;63;47;43;44;
57;46;47;65;47;
74;42;46;47;57;
55;49;57;62;60;
42;56;60;69;75;
53;55;55;45;57;
50;45;44;48;59;
65;59;98;55;45;
50;49;50;63;63;
94;56;54;42;53;
50;51;67;38;47;
52;47;56;78;48;
52;62;41;57;64;
48;47;48;57;57;
46;41;52;44;52;
49;50;45;58;56;
50;38;46;47;52;
66;49;39;45;56;
60;54;62;55;44;
51;44;55;64;51;
44;58;61;47;68;
42;48;50;40;73;
41;48;57;45;52;
67;44;62;43;57;
49;33;34;50;48;
61;50;56;43;80;
41;54;47;74;61;
58;43;55;52;63;
43;50;54;43;59;
49;55;51;51;72;
82;42;51;57;67;
64;38;41;48;61;
73;58;54;69;42;
63;69;56;49;42;
44;47;62;44;55;
35;68;50;74;56;
47;57;47;55;44;
63;47;50;48;59;
57;45;56;51;50;
46;66;44;56;62;
46;47;39;62;64;
59;54;48;49;48;
54;45;48;49;45;
38;64;52;59;76;
50;48;53;34;57;
54;43;39;59;55;
50;61;46;44;51;
53;47;46;37;49;
66;55;42;52;42;
46;48;72;53;58;
40;49;53;54;66;
43;63;47;55;49;
44;48;42;53;55;
38;52;55;70;74;
53;68;53;37;72;
62;52;101;48;52;
