63d870c3-e3c5-4675-8556-fec3082a369e;113;104;;;;;;;;
620b00d7-83ee-43a0-88f4-8737ff530e2b;106;143;;;;;;;;
b05f6a4e-2ac0-413a-b037-b574c94a7790;87;110;;;;;;;;
9743007c-1e84-4cae-a572-8c0c7854e98d;96;105;;;;;;;;
67d10e82-45db-4c13-ad2a-f2a64cabe6b5;94;89;;;;;;;;
bfdd82d8-8b62-408c-b10e-a43dd47e5441;103;91;;;;;;;;
21091cad-7376-42a4-ae60-6ca62b1235a2;137;110;;;;;;;;
7bbc1528-a008-4c5e-9819-048c647d0ee7;73;77;;;;;;;;
a849cc89-0142-46f3-804d-a1eca16f62ff;98;105;;;;;;;;
46f7fdaf-bc06-4269-89d0-584a7fb1b8f1;71;113;;;;;;;;
3d74ebcb-d69c-48fa-86a9-913936cd8ddd;92;87;;;;;;;;
99b73a2e-50c9-4f87-bfc6-2bc32ead6449;85;111;;;;;;;;
2432a8a8-bbbd-4efd-a64e-d2243128ce2a;96;111;;;;;;;;
ea0f0837-e285-478f-a7a3-a3908d204c50;116;111;;;;;;;;
46476603-d667-4681-982c-518ea8ffa2ab;113;87;;;;;;;;
4a3425d2-487d-4bad-bd43-8564868acc5c;81;115;;;;;;;;
c2374b04-f764-4bd7-9347-750445c4985c;128;92;;;;;;;;
a87ab212-e53d-46bc-9f8d-c4ee838eb7b9;55;107;;;;;;;;
fe64b59b-a3c4-467c-86bc-d269f77c647e;85;127;;;;;;;;
50b2895a-c651-4d08-b1bc-d3aa9dbc770c;64;112;;;;;;;;
823f60f2-d238-43b7-ab80-f1be6f41ea4b;69;114;;;;;;;;
a8b8eec2-851d-4e72-a843-dded112daad9;92;87;;;;;;;;
89615023-90ec-4853-b2bf-a3bcdbc0fa03;95;138;;;;;;;;
e050df65-df55-4510-83b4-6795b310672d;122;124;;;;;;;;
e329fede-a2a8-434f-8d63-0e2f58358c8b;118;121;;;;;;;;
54ac62d8-4ec1-447f-81a6-c19fbddaf50b;75;112;;;;;;;;
28933ea8-b4c7-46a3-86b4-1819917926f0;79;125;;;;;;;;
4e01f75c-ac2a-4ca7-b282-0de6564a46c2;103;58;;;;;;;;
f6c59c34-d04e-4447-8dfb-3c1b354abcfa;143;105;;;;;;;;
3267f443-c74f-4165-8b69-6f5b7c21f1d5;92;122;;;;;;;;
2ac8dac7-1608-44c9-b303-e598bedce312;74;51;;;;;;;;
df40b0dc-bbd9-43f6-b3ec-c3aa757d9786;91;87;;;;;;;;
b809aeb1-b6c7-4634-8626-3faea861a376;73;90;;;;;;;;
a4bed2b3-729f-4396-9858-521f2159ebbe;109;100;;;;;;;;
e68e4e1c-591c-4130-b437-f7f133df0576;84;119;;;;;;;;
d217dc51-1cfc-4de9-9ea7-877f9276441d;112;125;;;;;;;;
2f67f9d0-7103-406e-b98f-0bb5492ea886;80;126;;;;;;;;
07cf0ac1-f3c5-4d69-919d-8d654aa0c629;123;120;;;;;;;;
70ce16d9-3d98-41cf-9018-c16d53925b64;89;102;;;;;;;;
b272dd3c-11f5-4eb8-9523-753738c3343f;73;112;;;;;;;;
20d391ea-2496-4c81-be3a-f061e0031489;102;55;;;;;;;;
c8c9c60c-d464-4f91-bd30-1d16c44d4da3;84;122;;;;;;;;
67bed08d-41d0-4211-b24c-5e7a6a71da77;111;119;;;;;;;;
d35bab98-b17d-419f-a24e-d64a8db3cdb1;68;119;;;;;;;;
9d930ef0-e99c-494b-ad41-222ecd9b5f05;101;107;;;;;;;;
8e532ab5-3e14-490c-b6ff-6b2d93a4459f;119;118;;;;;;;;
88326d97-6d16-41c8-850b-3472b66eff5d;118;93;;;;;;;;
78024be7-c40b-42fe-b73c-83a8a59d9f65;91;100;;;;;;;;
4e3b8d95-9579-438c-ad1c-dc38172982b7;85;89;;;;;;;;
8a360022-3c3c-47cd-a357-133395bb1ce7;93;96;;;;;;;;
cb4079c2-7409-4b9f-8431-bc07a369d756;129;82;;;;;;;;
8a5f16dd-496a-4011-8b96-b0c9117df2ad;106;111;;;;;;;;
0a291f33-aa39-48c5-bd66-833f6d7f4b0e;106;159;;;;;;;;
92cb32e5-535b-4893-911c-5e620a665681;129;48;;;;;;;;
8066e3bb-13ee-4041-8f9b-94dd122e298f;47;108;;;;;;;;
15b09579-b2e1-40f4-a1f0-6955b6fe60ff;110;104;;;;;;;;
756d5b9a-4a3c-4281-b362-ed4c6d52eff3;103;124;;;;;;;;
b12a3e44-1a8a-4deb-af7b-4d4259fdd0b4;101;126;;;;;;;;
5c59fad3-876f-46dd-aa74-33b19ee93e31;102;127;;;;;;;;
022d5eea-9f37-4e2e-a99e-cdd55d890135;120;81;;;;;;;;
cecb1e45-9b4d-40db-9273-c22f1750526d;102;100;;;;;;;;
a804d600-1397-4f83-8b7f-0285593998ae;93;107;;;;;;;;
cfd0e857-0f23-426a-a1b9-130024a895ac;111;61;;;;;;;;
a971dadf-c103-4e4f-929b-5238c41d02c7;123;110;;;;;;;;
a9b12fd3-0562-44d8-804d-0027942bd269;103;80;;;;;;;;
499c55d2-1886-4a84-9943-8237ea748911;133;91;;;;;;;;
f9ef84a0-fe71-48b6-ba62-bb524ee13eb9;116;128;;;;;;;;
4b7c4a04-10e0-4b6e-ae79-14e472493f7f;107;170;;;;;;;;
ced378dc-3e08-4e8a-a2ae-cd7f63e985fa;70;71;;;;;;;;
beb3e2c3-c270-4d3f-8b4a-8a750c434c20;69;84;;;;;;;;
5931670a-ebb2-4eb1-928b-1b5080b7c7bd;88;111;;;;;;;;
a5e02dc8-0b05-47b6-bcdc-40a6d78f07d0;121;122;;;;;;;;
bca5b97a-e3f6-4818-95c2-949592c5a771;115;73;;;;;;;;
071b7d5a-a84f-4af6-83c7-52b30988876f;112;116;;;;;;;;
46091154-4def-4d65-b7b0-55bb0634c163;102;160;;;;;;;;
19ecc04b-f97d-4c32-bce6-24dd2895eeb3;113;120;;;;;;;;
4553b955-76f9-40b6-a51e-9bd5ea5b743e;43;78;;;;;;;;
db79dab6-efc8-4bee-b3c9-47a0408e14cf;124;134;;;;;;;;
51cfab8a-be7d-4b7f-b4b2-5ca0c11b1ad5;123;124;;;;;;;;
3cf66fe8-90ed-4c07-bbdf-cbd4f1e89718;113;116;;;;;;;;
af717001-56b5-4f02-8939-df15ec61c4d7;108;118;;;;;;;;
d75d5694-a724-4803-ae22-60f815ab42fd;111;117;;;;;;;;
43a35e23-26dd-4068-89ff-3243d57b3897;102;112;;;;;;;;
05a28e07-f195-4568-bfe8-bd482c561a0e;99;129;;;;;;;;
2455b4a6-59f1-45c0-b7b0-502b8fc95e62;97;105;;;;;;;;
a66e3f24-bae4-4912-b94a-d3a8658ce7a2;103;95;;;;;;;;
a86cd12f-552a-4458-83e5-a6b8f50183d5;66;82;;;;;;;;
f5ffab4a-e85b-4620-bfca-60bd730e9672;74;126;;;;;;;;
b4b126f0-d163-44e5-8ac0-75aa0443a701;126;92;;;;;;;;
8ed05b1d-8a41-4278-8884-59176a675fbd;98;97;;;;;;;;
72532058-8c48-4570-beb7-8d1cddfb9fc2;116;117;;;;;;;;
e9287a94-688f-42a0-bedb-469b323685fe;112;124;;;;;;;;
c130718a-4fdb-4952-9018-eba0356aa081;92;107;;;;;;;;
8f8fc37a-5787-46c9-9794-52af84a67aa2;111;117;;;;;;;;
cf0a1906-219d-4ecf-a85f-de5a1ff1e66b;122;101;;;;;;;;
633931f3-e743-4920-9a1a-67b702c39e62;114;132;;;;;;;;
35fc092c-375e-4e67-ae45-19100167da0c;93;125;;;;;;;;
470784df-08e2-4556-9e8b-38585b529a6b;103;92;;;;;;;;
dcfb8b2d-4a41-42fd-bdf2-59c2ad296e00;133;113;;;;;;;;
619cdf56-3fca-4733-8ce4-4fa0684c0256;109;131;;;;;;;;
1052052d-fbce-46b9-a1d8-ca762c110cd5;114;103;;;;;;;;
ffc64c07-2fe2-476e-a9f0-8611124f4209;123;121;;;;;;;;
f5d10cb2-988e-4baf-8edb-f85bb7049940;110;120;;;;;;;;
ebd6934e-d839-4370-a339-cd9ba101d3de;80;111;;;;;;;;
26df7f09-1a5e-4468-9af1-0a2045bb9247;100;115;;;;;;;;
1072c65b-c5b4-445f-b98e-fb5e7d4ae1c4;80;124;;;;;;;;
b966ea22-3cc2-4929-a54c-39133ae4eb87;90;119;;;;;;;;
13695621-907f-4251-a8d7-9e09a67af221;84;89;;;;;;;;
7b273e35-8bed-4926-b6b4-736515729873;93;108;;;;;;;;
b0abb11f-7b85-4928-8416-9558b4924671;77;83;;;;;;;;
4e8d5a56-50b3-4585-8e2a-19ab1b5e505a;112;86;;;;;;;;
d140a4be-6644-4200-9b46-abc284c55b89;127;117;;;;;;;;
66c8e5d3-8020-477c-b52e-61ad21474064;105;143;;;;;;;;
21534964-b44d-4d62-b39e-41fd7c1cad86;86;89;;;;;;;;
8ec4f6f6-1d7d-4990-809d-da9e6b5ece0e;101;95;;;;;;;;
76f5d564-8b2c-4a4e-86b2-7471ec3c944d;82;102;;;;;;;;
09f2ca10-6c35-4b80-99ba-938626fb158e;104;110;;;;;;;;
ca6ff279-5f60-4afb-951f-fc2c7464ecec;127;124;;;;;;;;
e4863d01-5560-40b5-9fb1-2570822fc58c;106;108;;;;;;;;
52342b64-0438-46b3-965c-55377628f9b2;84;95;;;;;;;;
b4a10c0f-c070-43fe-8cd8-cda29f4715d3;95;124;;;;;;;;
c3f3a585-753a-4b31-b4a5-756686cb703d;121;112;;;;;;;;
a87bc6c5-49c4-4927-a8c7-4ec90c0d9b99;117;135;;;;;;;;
910e4d09-0c98-4354-b16c-35ed7054c9fe;77;122;;;;;;;;
84519e18-efc4-484c-9236-6ba473bbb25c;106;90;;;;;;;;
5823e7ee-dce5-41af-a877-978cb14a937c;94;89;;;;;;;;
62482569-a472-4eb8-87d4-d5ac426ffab7;87;126;;;;;;;;
6c9edc8f-bc74-4d96-ab53-a46c6d056b87;89;93;;;;;;;;
4e0fd87c-6c9d-4788-ab38-6b67f2d674ad;131;80;;;;;;;;
c4aa40b3-a35c-4d29-9ac3-1be390df7e0a;73;111;;;;;;;;
b70ff4f1-a45a-4f1f-ab09-64c14ac78a2f;86;114;;;;;;;;
7258b3f2-8103-4b68-973e-511aa667000b;118;118;;;;;;;;
40e8262a-b32e-4146-b43d-ff7b185e91f1;121;107;;;;;;;;
7bd5ed9a-0adf-4559-877f-b7d2bcf1e160;81;119;;;;;;;;
73d9269c-6a95-45b9-81f0-71f7b5f98707;114;106;;;;;;;;
1c2f561a-2f6c-4bbe-8bbf-d2caac7202bb;62;86;;;;;;;;
680e9827-bf70-446a-9c85-392437c7f85e;107;125;;;;;;;;
b48f63ee-5ffb-4109-b515-341b80bfffc1;62;114;;;;;;;;
eb4e502d-d22b-4be6-bd66-150bdc96093c;89;91;;;;;;;;
a852d001-32f2-4c2b-8754-8ebf178d0b71;128;93;;;;;;;;
3398d919-a490-43e4-b922-6fe31a36388e;114;127;;;;;;;;
b613540c-02b9-4960-9bd5-3bd08a50ae84;112;83;;;;;;;;
f14685f1-2225-41a0-8cc6-9d0d8c0331e3;105;111;;;;;;;;
6b70b5c0-34f5-46e6-8597-9df9d1a12bef;113;117;;;;;;;;
33152949-6454-453d-b8e2-45aa49c57683;111;111;;;;;;;;
9e16c2db-f8a8-4626-b8a6-397d416cd1e2;104;125;;;;;;;;
a9acd400-9c58-40a8-b9dd-9a44f8111473;76;71;;;;;;;;
a69f9336-c93f-48e0-9d72-b223d5ea49ed;82;96;;;;;;;;
71c0e1c0-da34-4294-8a39-f8afff3fb34c;110;50;;;;;;;;
3957cfc5-1445-45fa-a2ff-af01c81fa614;101;133;;;;;;;;
d0490cc1-3f5b-4831-8265-356670811616;101;120;;;;;;;;
9d418550-832b-4169-850e-e379099140ba;132;84;;;;;;;;
3e1f6b26-2536-4db8-a30a-60491d5b6d55;82;101;;;;;;;;
2b6f0fe9-528b-4846-b02e-c941b8065913;105;116;;;;;;;;
8c850615-df01-462f-9cf9-e749ad037f77;104;108;;;;;;;;
7914a239-c8f6-40c1-8e85-3c39e532cd93;51;109;;;;;;;;
11864e6e-2636-46da-82d4-d633db4b6570;110;116;;;;;;;;
db63d016-0d2b-4c9c-810a-fb522c698594;86;108;;;;;;;;
59c5f9e1-05a7-417b-b6bf-bfddf944ce26;97;120;;;;;;;;
a7a92d1d-231a-4368-a463-6aa2e24e14de;116;108;;;;;;;;
cc4bf601-567e-4374-8ffc-9403be062f6b;125;107;;;;;;;;
9506ae75-9d5a-43d0-8ca6-a07a22722d34;124;114;;;;;;;;
3424479d-d7f8-4930-8ac2-afeb35f972f1;111;110;;;;;;;;
03272409-f44e-4d16-bdb6-0789ddc5bc78;122;143;;;;;;;;
9a7bc14d-2596-4e24-8d39-19f404c6ad8b;119;120;;;;;;;;
da924f7d-99bb-468f-a9f2-b45daa0b7daf;101;116;;;;;;;;
97849562-0a41-46bb-a225-83d0ac4b1951;100;96;;;;;;;;
bf2afbf6-ed11-4f09-97d4-a048af41a754;78;113;;;;;;;;
74974543-3e62-499f-a616-fe12e9d5fd1f;64;125;;;;;;;;
886f6582-363a-4485-9c5c-34464c54df2d;73;130;;;;;;;;
e1621f80-5e52-49ed-bd87-5a7f1c50106a;59;96;;;;;;;;
5dec4609-ae4b-4423-810a-043ab66795fe;105;116;;;;;;;;
627704ee-3171-43f2-977a-2140e8a334d1;96;129;;;;;;;;
b07eb7b0-0b76-415c-9d02-442d1529f44b;103;106;;;;;;;;
af86a29a-192a-425f-9073-0ecafde2988f;90;93;;;;;;;;
606e460a-87e2-4bc8-902e-23ad8263c86b;120;118;;;;;;;;
7988bd55-b699-4585-bc48-f2a223033076;96;104;;;;;;;;
728b2fe3-60c7-43bf-89de-c1838f50255c;126;77;;;;;;;;
47254320-d7aa-4010-bbfd-80f4b0191870;103;113;;;;;;;;
824740b0-8d43-4b57-b58f-5721c4ff76db;83;107;;;;;;;;
4dde463e-7d21-4b22-9e90-f95fb1bc3309;86;91;;;;;;;;
3a0dcb3b-7ce1-481b-8c7d-a654449f4a9d;98;122;;;;;;;;
f168092a-f8d7-45b7-94cc-11bd3bf6453e;116;141;;;;;;;;
29a27bc3-e712-4835-8661-fa6b1ac7bbfe;78;113;;;;;;;;
a9f52cdc-2d95-4830-8f77-95dec24580c3;100;108;;;;;;;;
0dea25dd-d44d-434f-8a52-8429c24b9b56;120;98;;;;;;;;
a5cdabcc-9927-457c-9a49-cc26082bcfd6;102;102;;;;;;;;
5b23ddc7-5de4-4cd8-9604-d651e9debd21;78;131;;;;;;;;
0dd41293-fefd-4de5-8bf4-b876db186304;111;128;;;;;;;;
7ecfac74-a6bd-4cb3-84b5-414d62de024a;102;119;;;;;;;;
d625a4c9-d803-41eb-afff-09d6b71a97cf;104;112;;;;;;;;
638bada1-44d9-45cc-8beb-174430616acf;85;88;;;;;;;;
6ecebd55-13fd-4c36-b98a-e58b5ffa6857;76;86;;;;;;;;
a651c5da-c7f9-45b1-8caa-5953d0777378;93;111;;;;;;;;
d826319a-98ba-437c-980a-238efb253b68;130;67;;;;;;;;
ccd728aa-5d9a-4630-92dd-ba9ab62bb2b8;73;117;;;;;;;;
e2c969e8-4d22-4504-80c7-374147c397cd;102;107;;;;;;;;
b37397aa-f726-4e77-b25c-6e0892c2b516;102;122;;;;;;;;
b168f434-722b-4e8c-b5df-2765a79436ce;124;110;;;;;;;;
aab58e06-c299-4e46-b437-005de6b3e28f;113;97;;;;;;;;
75ff9c17-b155-4f7a-be15-4ac6ee3dccbe;107;60;;;;;;;;
b33875f5-31de-4fe1-b0e5-9829de65bbd9;95;84;;;;;;;;
3b8e506c-1f64-4075-8746-c79cc2c65a77;107;106;;;;;;;;
4a52f36b-8def-4dbd-ac85-4feb430bf7fa;110;99;;;;;;;;
8ca81e0f-7e8f-4ac1-a62a-e20ce2021a45;110;124;;;;;;;;
f672b17e-e989-4b8e-8385-f367470618c8;93;111;;;;;;;;
07577921-4c69-4649-8316-56f005f2472f;100;98;;;;;;;;
7adb5228-d67b-4c7b-a5fa-aeaad6e80647;66;95;119;;;;;;;
82f577ba-a284-4691-96b9-cc427fd6e3e1;102;93;105;;;;;;;
0305c113-f2ef-4beb-9856-3acabf8d5e3b;101;76;95;;;;;;;
61185a13-14d6-441d-b95c-75f81bef5770;99;89;103;;;;;;;
abb8370c-089e-4367-a296-6295d837ee70;105;103;92;;;;;;;
ea49e04c-770d-440c-8b42-a41edd9fe466;84;98;90;;;;;;;
02b4edaa-8086-4b51-aa7f-098942136d4c;96;95;49;;;;;;;
e73681fc-a03b-4f5a-aa64-234dfebc9ad4;112;107;122;;;;;;;
d8b591be-cf79-4b9b-b0d2-b4020046565b;91;55;89;;;;;;;
740645e4-25a0-4913-9b0d-67284fd0afd5;79;87;94;;;;;;;
5446ffe2-9e46-41f6-b3a5-077375247ac7;63;90;63;;;;;;;
30ef0669-0c60-4a45-91bd-ed9c3ea88658;116;116;111;;;;;;;
a0cbdfbc-8c92-468d-afa3-a3f577ad2eb1;105;105;108;;;;;;;
2fdeb0de-9a49-4f4a-93ba-4448e32fcbbe;79;102;123;;;;;;;
8540bad6-885e-4dd1-ac01-f19fedf6b072;110;112;78;;;;;;;
a1a5f2a4-6dc8-472d-a0d1-142b632825a5;61;92;109;;;;;;;
4e4d4aab-3ac6-49f2-ac51-55897ebffe4e;63;109;113;;;;;;;
fb27a98d-6fa0-440e-a4e8-8c44edf62037;68;96;105;;;;;;;
ed47d466-54f8-4a74-8402-9505d7bf3c69;109;117;104;;;;;;;
b73d73c2-6ed8-4a24-a0b5-ba4838991f20;97;68;88;;;;;;;
f461080e-417a-4190-acbf-c757688b5dd4;94;77;89;;;;;;;
5f07915e-8a9b-4bf7-a064-ed4ce73c1733;114;95;125;;;;;;;
6a5e9050-04d1-41d5-a9fc-33980a4fa082;73;87;61;;;;;;;
bd5774e0-f15e-428d-be8d-5da2f6b69aae;108;95;117;;;;;;;
474c159d-925c-4818-bee1-e50f57c80d24;67;67;118;;;;;;;
26b6059f-0410-4b93-bda1-5bb2c93ae0ed;63;75;111;;;;;;;
45300159-4491-4713-ac8a-c5e37292c0a1;97;123;92;;;;;;;
0f8c1ec9-9562-407c-9f5a-64917017054f;51;83;106;;;;;;;
e57b49bf-cad2-4237-8538-c0c406a189d9;75;102;99;;;;;;;
5f279b2b-0817-4ef4-b5a1-dfd66b713b72;87;118;117;;;;;;;
26bc530b-4bfa-40b1-9c7e-7528cd0d7fa2;96;80;79;;;;;;;
6b4533f8-09fb-4f3b-b2f3-fbdf576f3fd8;91;97;107;;;;;;;
c9a73106-4d3a-4f6c-93e5-75a282d4a0d5;95;91;93;;;;;;;
f77653e5-84e6-45d2-8be9-45de97b07ecc;21;50;115;;;;;;;
0ba8e48d-7ebc-4a4b-b27a-3230fe97f296;81;55;100;;;;;;;
ebbc4629-aec2-4fbf-9e76-9a85cc4f5cf2;138;121;114;;;;;;;
a9ededa3-9608-43ae-92e5-c54bf2e7d013;95;81;108;;;;;;;
22d4553a-8d95-4164-871e-9b5f83f791e2;71;98;123;;;;;;;
7c162ac8-a774-4553-898b-17423af7bc87;79;113;87;;;;;;;
02aa3ba1-1754-41db-bbb6-eef078aebd51;123;90;124;;;;;;;
791d584d-08de-4e91-a8da-e5fb806c8903;82;85;51;;;;;;;
a6984e4d-7639-4cf0-aa72-91287433915d;66;103;128;;;;;;;
c9c5d0b5-1e75-4418-90bc-ca7e5d48627d;89;105;99;;;;;;;
73388a3a-7b6a-45b5-86aa-52e6fa827d4c;98;102;80;;;;;;;
23b7cfb3-80ab-424f-8da4-f5622f0f59f4;123;82;106;;;;;;;
e09077c3-f1da-4679-977c-11433479ed6f;101;100;113;;;;;;;
3aaec088-bce4-43e4-915a-2366f6e5ee0b;80;102;118;;;;;;;
5ff6e3fd-097d-4b3d-bd2b-3e4be6e54dd4;65;73;115;;;;;;;
d5ea9bc6-acc7-4421-a8b5-144db3bcf028;70;88;108;;;;;;;
3ed2da8d-f1d3-41a8-921c-20822806c1f7;120;83;109;;;;;;;
477f50c8-6f03-484f-a49a-5a72c563cf5f;86;82;119;;;;;;;
6a6a987c-02f5-42b7-a2f8-ca793900574f;111;81;58;;;;;;;
ee702dbc-3f9a-482c-96d8-d31607b73b52;98;95;120;;;;;;;
39dce747-947b-4977-adfb-b9ca83bffd4e;76;107;87;;;;;;;
32e8adf2-fb99-460b-ab52-cb5ecb8f03e1;85;90;77;;;;;;;
56523476-6831-46d7-b31e-7e28eb0a6f01;88;108;111;;;;;;;
95a26247-35f6-48b4-b4c8-3a4c0db43b36;101;109;107;;;;;;;
7c6074e6-f6e9-4783-a356-f7ebab213476;87;131;101;;;;;;;
53646e48-7733-43b9-b843-22ff5d653680;126;88;67;;;;;;;
d0562e5f-de98-48b2-943c-1de830f65d37;78;132;110;;;;;;;
fb1e7916-aa5e-4f34-9061-909fec2d50f1;78;82;111;;;;;;;
f451dca4-e34a-4800-b1c6-ae7e5db4eca0;106;97;86;;;;;;;
ec8a48b8-5ef9-46e4-8349-c52557aae930;83;92;97;;;;;;;
ede1c85a-aef0-4881-b44b-80d2282aec82;107;97;106;;;;;;;
fb628918-87e2-416e-8a3e-14f035d1aa73;80;78;131;;;;;;;
a55b089d-7b19-47fd-9e5b-abfdc7daf199;68;100;72;;;;;;;
88ff3900-5eba-4306-8e6c-a9ba80545150;85;110;112;;;;;;;
1bb90fc7-efa2-4a3f-8f30-e1cad6133708;96;68;120;;;;;;;
ca53e8d1-9211-483a-af0b-b408fdd4517b;97;80;85;;;;;;;
73dfc3da-679f-4682-9355-67fdcb95efd6;104;99;132;;;;;;;
aacf3acb-d178-4649-a359-ad235577a36d;117;91;99;;;;;;;
3f6a8c5c-3d75-4cb2-a10f-29909c91ea75;107;93;110;;;;;;;
4e87fe80-1beb-4819-89bf-9f86caf60ac3;115;82;97;;;;;;;
4af2f63c-3348-4c54-be54-cfaf812593ed;136;106;110;;;;;;;
df5f4149-a425-4dea-851c-7631192c589e;116;101;105;;;;;;;
865c2bf6-56e6-47eb-be68-b62a5af2eecd;69;93;104;;;;;;;
669ebe66-3a27-4b71-87a6-2140972ff486;90;126;93;;;;;;;
0477b151-4773-4559-a72e-16ce5e4b34f3;121;120;90;;;;;;;
32618f77-7cd8-485a-82f0-bbae7380d94b;84;87;101;;;;;;;
f61c6204-f4fc-4012-9c06-b1536e109cd9;92;97;107;;;;;;;
ab39b0c6-95a2-492d-aab2-f73223581651;83;104;117;;;;;;;
3fb7652a-51b0-479e-a3b3-26f6ee388e2c;73;82;100;;;;;;;
5d65f917-dcb5-4a67-8391-e0e097b4b053;60;101;113;;;;;;;
81727806-e31c-4eb4-9f8e-20bac58e73e8;83;89;78;;;;;;;
634ad6d8-e11b-4d85-b6ad-786331f3358c;87;122;109;;;;;;;
fbde98ef-fe5e-463d-a73b-92524bff7222;106;79;99;;;;;;;
6b96a2e9-594f-444b-b7cf-6bb2381496e0;91;82;109;;;;;;;
812ef18b-bf9b-4dfe-bdb8-4acc34f792c8;89;68;84;;;;;;;
f4fd110c-e8ad-441a-8d1e-a4befb1946d1;78;115;96;;;;;;;
f8a91812-214c-43fb-9341-f736ffffab5b;95;106;63;;;;;;;
e6f88273-926d-44d1-82a3-6b3bae4e4670;105;95;105;;;;;;;
ca7b3b2c-217f-4681-aed2-3298fdae0776;90;123;113;;;;;;;
7ba2397c-ba52-4806-8b07-cec8cc1b8dbd;84;72;117;;;;;;;
2baaf92b-4649-45ad-abf1-3f096ec16eac;71;108;105;;;;;;;
af15f2c2-0460-4993-929f-f41cbcda022d;82;103;117;;;;;;;
745f2b45-e073-4fb3-bbe1-e5fc5d2016c2;70;94;93;;;;;;;
4dd89e52-7a05-42ee-b263-49f22ec33ebe;77;105;124;;;;;;;
cfbe135e-71ba-4adc-a3a8-e9c81e0edecb;106;109;85;;;;;;;
c9923485-4a8f-4a24-b22f-bea1a20e53b3;92;132;114;;;;;;;
4c7b5f51-0663-440a-a917-088f7497c3a3;120;101;162;;;;;;;
ce8aca61-cba9-4aa8-81f3-aab3fc507440;78;91;110;;;;;;;
14b3146b-6dbf-4cb5-8133-9fc220489f26;79;103;111;;;;;;;
f6f44d6b-1b49-404d-be75-ed23c434b57e;85;72;133;;;;;;;
49cbcc85-eb81-405a-9048-b640f72e9734;75;51;93;;;;;;;
c6870e1f-2143-43df-a398-54142a2f973b;107;69;100;;;;;;;
