78;96;126;
115;39;107;
82;103;103;
97;98;113;
98;118;100;
87;65;81;
75;95;115;
62;99;115;
91;111;116;
80;64;103;
117;86;118;
110;126;81;
84;122;92;
96;123;111;
73;122;116;
95;121;81;
96;100;132;
89;92;78;
100;86;118;
101;108;102;
76;147;88;
118;68;104;
86;63;94;
108;100;105;
93;92;93;
106;82;110;
107;96;102;
55;80;104;
123;108;124;
72;72;100;
145;101;78;
54;61;110;
84;108;109;
94;107;109;
90;110;117;
107;121;119;
102;98;101;
87;66;96;
87;102;102;
83;50;87;
78;149;135;
120;103;85;
114;115;115;
97;94;87;
109;53;124;
107;140;66;
82;104;80;
97;99;105;
145;124;110;
99;101;74;
45;90;98;
99;86;140;
49;94;112;
53;65;119;
123;91;93;
128;99;91;
93;95;107;
82;86;106;
73;104;112;
112;90;105;
82;107;111;
64;74;109;
86;75;114;
135;101;72;
110;79;108;
109;79;114;
108;98;101;
71;89;111;
129;106;114;
62;60;74;109;
62;105;110;119;
119;106;97;71;
48;88;72;81;
86;80;82;118;
96;119;100;90;
69;92;105;86;
95;101;100;96;
94;104;125;117;
109;126;103;102;
60;59;72;95;
80;55;82;86;
90;106;107;128;
97;104;97;122;
74;90;97;135;
129;94;103;101;
88;113;91;91;
112;97;111;110;
64;55;84;120;
105;105;115;90;
93;124;111;118;
95;90;100;133;
80;91;54;101;
116;108;117;196;
126;106;64;61;
101;104;85;114;
77;110;108;127;
70;87;67;115;
141;109;135;38;
92;118;90;78;
100;101;107;92;
79;80;66;109;
133;77;127;91;
82;89;108;104;
76;117;61;113;
105;126;132;118;
85;84;89;98;
90;58;92;96;
90;126;141;108;
118;100;60;109;
119;56;66;125;
111;55;99;83;
72;100;56;97;
80;125;98;95;
99;91;96;95;
71;70;93;93;
61;102;83;113;
66;91;71;107;
98;110;81;110;
98;105;44;98;
120;153;82;122;
108;57;112;85;
73;59;82;96;
126;121;92;95;
102;105;101;108;
87;59;118;77;
73;98;90;123;
80;94;93;104;
71;83;114;56;
98;91;98;113;
115;90;97;90;
101;118;88;82;
53;86;119;87;
82;98;78;86;
48;96;109;74;
113;99;95;119;
66;63;93;116;
98;123;101;114;
113;132;93;109;
78;106;124;85;
94;87;94;78;
83;67;114;85;
96;83;82;115;
75;100;118;105;
75;46;115;90;
105;97;74;81;
76;73;78;89;
115;136;77;108;
79;99;151;83;
99;90;59;119;
89;87;85;107;
65;84;97;81;
113;152;91;107;
66;87;105;103;
72;70;109;137;
127;71;81;102;
88;122;96;112;
117;84;120;139;
109;120;105;115;
92;61;96;116;
134;91;72;124;
105;110;90;130;
108;86;112;91;
80;87;95;119;
117;72;113;88;
65;74;105;111;
91;63;88;95;
56;115;62;76;
61;89;86;74;
98;107;108;104;
104;101;86;112;
76;115;92;113;
105;91;102;107;
71;62;81;83;
86;98;95;131;
63;82;75;117;
75;93;84;120;
110;83;113;87;
102;84;93;106;
83;127;117;76;
96;107;103;118;
90;91;101;110;
90;69;133;77;
112;72;94;74;
87;105;110;120;
98;82;96;65;
98;107;114;109;
67;82;106;111;
121;76;109;115;
96;80;105;79;
117;69;122;84;
46;58;87;109;
75;86;112;80;
76;49;89;108;
150;90;106;99;
129;109;81;123;
100;108;129;93;
141;111;74;113;
112;84;74;104;
105;110;119;114;
89;77;96;115;
126;122;100;118;
59;117;98;106;
122;66;108;75;
113;114;119;135;
105;95;103;89;
73;91;117;106;
62;126;105;82;
84;129;103;71;
90;86;133;114;
58;73;60;107;
113;74;101;90;
98;84;122;137;
102;68;102;83;
99;94;78;117;
107;135;49;88;
103;79;103;87;
77;98;100;127;
107;92;85;124;
86;131;93;121;
88;114;115;75;
75;58;118;102;
90;104;114;97;
123;108;69;78;
79;50;61;81;
85;110;87;83;
106;120;97;97;
109;53;86;127;
100;98;78;126;
125;101;107;89;
95;120;131;129;
68;60;81;109;
87;101;86;114;
125;75;97;116;
73;76;83;84;
94;129;97;88;
80;133;128;55;
97;97;84;94;
97;101;137;100;
89;87;102;112;
123;104;111;103;
102;96;98;131;
94;87;98;90;
104;95;105;85;
91;124;88;104;
77;65;80;74;
71;70;113;92;
146;108;88;122;
73;102;80;132;
115;97;98;105;
105;75;95;123;
77;84;86;99;
133;96;105;122;
109;71;135;101;
87;102;54;89;
77;85;91;98;
83;112;80;124;
118;100;83;118;
58;102;95;115;
137;105;98;118;
97;110;93;94;
84;80;90;91;
70;108;125;123;
99;96;100;106;
76;69;116;89;
110;117;107;86;
96;48;87;100;
114;93;90;106;
113;88;113;101;
75;77;98;105;
92;118;107;109;
121;135;32;66;
109;100;62;84;
59;114;100;103;
125;77;89;114;
96;113;123;143;
68;115;98;84;
106;101;104;81;
102;107;102;117;
89;91;69;78;
69;115;84;105;
98;86;91;73;
104;118;72;120;
87;90;79;101;
88;96;77;81;
120;73;120;107;
98;110;84;87;
103;88;87;84;
79;109;96;87;
103;78;102;115;
97;66;83;106;
89;84;88;76;
81;70;120;113;
91;25;73;95;
91;90;98;119;
102;107;101;84;
93;118;70;105;
59;65;63;90;
34;119;109;124;
130;106;133;109;
86;87;94;118;
110;112;106;62;
91;117;103;94;
111;107;106;133;
100;78;127;88;
72;96;55;113;
119;103;87;94;
96;109;94;104;
87;107;78;118;
70;74;92;89;
104;92;93;114;
124;89;74;111;
64;101;102;110;
94;76;77;60;
84;70;69;80;
70;66;119;83;
95;109;76;86;
71;107;77;106;
111;112;70;102;
92;71;65;106;
107;101;89;71;90;
98;50;95;110;84;
67;101;58;84;74;
81;110;122;109;118;
89;77;87;105;79;
62;105;77;98;89;
86;81;108;87;91;
76;98;106;79;119;
94;83;95;107;167;
98;68;81;84;93;
73;70;82;78;110;
27;75;69;91;88;
90;86;81;89;76;
114;96;127;106;113;
102;100;78;129;117;
108;92;84;87;123;
121;86;145;86;117;
104;96;87;72;68;
106;102;80;86;91;
80;114;85;76;102;
78;94;68;66;90;
105;86;68;82;75;
93;99;120;51;118;
77;84;64;94;88;
54;72;67;60;119;
86;40;75;69;112;
126;81;85;88;102;
92;63;82;90;99;
87;70;150;90;84;
101;91;108;93;110;
63;132;82;62;112;
44;84;60;105;114;
99;86;88;89;41;
94;112;89;114;121;
49;47;92;56;118;
78;78;102;49;88;
84;51;99;77;83;
49;104;69;98;83;
67;73;97;88;43;
72;71;123;119;66;
98;91;95;81;57;
74;87;124;90;111;
92;102;93;91;54;
57;90;72;75;77;
75;69;83;67;106;
121;86;111;75;87;
119;90;88;144;72;
96;71;101;78;78;
117;74;118;75;122;
97;107;101;87;96;
97;95;95;97;80;
80;132;76;98;75;
73;74;55;65;122;
106;79;71;92;114;
82;84;68;54;115;
34;114;112;82;105;
87;63;87;132;104;
80;69;84;83;109;
71;102;80;94;106;
101;75;76;101;118;
102;81;81;95;76;
84;110;101;95;99;
102;108;70;95;114;
93;39;84;122;106;
117;94;60;89;110;
108;116;100;134;81;
61;59;107;82;94;
63;115;83;99;75;
91;75;75;94;103;
108;85;120;106;98;
90;99;88;102;86;
70;107;116;84;105;
59;93;94;105;67;
95;61;84;91;86;
71;110;100;90;100;
97;78;77;75;135;
85;110;128;92;100;
123;66;99;94;119;
95;121;66;117;92;
81;95;118;77;110;
76;123;93;74;86;
63;71;81;68;87;
85;116;104;81;79;
96;47;110;79;99;
99;103;87;91;110;
98;89;81;121;113;
108;87;73;108;126;
86;94;101;80;91;
93;50;100;86;113;
90;43;104;71;109;
105;69;93;71;104;
113;103;81;84;83;
89;72;109;100;113;
49;41;59;95;112;
60;113;94;97;105;
82;83;58;74;86;
114;78;100;59;114;
85;83;118;101;70;
104;90;76;80;100;
79;92;104;83;88;
65;42;91;69;95;
78;99;90;150;110;
60;58;95;64;84;
81;61;71;52;92;
107;89;81;73;86;
97;113;103;120;77;
51;116;52;76;125;
94;129;99;118;123;
85;103;83;85;112;
113;103;81;96;105;
115;76;106;88;113;
102;85;82;112;104;
133;102;79;19;99;
96;96;105;98;84;
65;65;72;57;104;
84;62;98;47;97;
88;85;85;65;87;
81;96;30;55;66;
65;69;75;101;59;
69;77;103;64;84;
74;117;81;98;116;
48;65;75;83;93;
63;78;164;90;101;
94;72;81;45;110;
109;118;77;59;115;
83;45;75;86;54;
81;47;89;86;61;
60;91;39;50;95;
88;96;95;113;121;
113;65;121;105;133;
100;68;91;76;112;
111;126;94;128;138;
28;92;113;120;112;
85;91;94;103;111;
60;105;56;97;129;
98;52;58;95;104;
73;123;99;120;86;
78;104;91;75;121;
117;65;106;107;114;
97;99;95;103;97;
112;96;81;94;90;
67;85;77;105;92;
111;42;78;100;95;
75;68;80;75;75;
82;126;80;126;110;
80;78;89;75;98;
99;105;96;107;117;
95;103;99;113;97;
67;122;89;89;94;
79;101;75;99;95;
93;43;82;102;73;
86;80;76;111;92;
99;80;71;192;67;
62;116;105;105;94;
60;80;70;72;79;
93;82;74;84;83;
107;94;50;121;81;
79;92;117;66;96;
69;89;141;90;76;
78;92;110;92;106;
78;76;91;91;71;
97;83;106;92;124;
91;109;69;132;86;
134;93;85;61;84;
100;93;86;54;65;
87;59;46;94;76;
85;63;95;67;103;
70;100;63;106;93;
63;69;112;94;77;
89;109;122;55;96;
70;44;72;85;102;
90;90;113;94;87;
85;77;118;112;63;
88;79;87;96;98;
75;109;69;93;104;
94;35;80;63;93;
70;85;87;95;111;
103;71;66;99;94;
85;58;83;65;87;
91;103;59;100;72;
80;96;98;102;86;
71;117;83;109;89;
100;103;91;85;101;
60;65;96;97;124;
76;76;70;91;88;
73;111;66;73;117;
83;74;57;100;140;
82;68;79;71;91;
66;69;93;111;94;
87;73;72;73;105;
65;122;100;92;84;
90;97;46;157;85;
136;134;107;59;115;
83;70;75;79;61;
83;63;90;64;98;
94;111;117;69;74;
78;87;113;94;89;
96;80;57;69;80;
114;114;82;113;104;
98;39;34;73;82;
87;84;81;66;112;
99;124;58;111;105;
85;53;61;57;79;
61;58;81;84;81;
56;67;122;81;102;
97;107;113;107;102;
107;111;109;46;85;
102;58;85;87;69;
94;62;111;77;113;
89;85;71;91;98;
67;98;103;76;101;
103;68;70;96;94;
83;70;72;81;113;
86;108;96;111;126;
87;113;112;91;119;
46;66;70;72;101;
41;76;118;81;87;
79;87;72;111;109;
86;89;103;87;120;
75;119;99;91;120;
82;81;66;73;88;
90;79;70;117;85;
80;85;148;87;90;
67;55;157;86;103;
82;90;98;110;113;
72;123;111;54;63;
74;98;115;77;106;
87;121;92;108;109;
90;72;54;76;99;
108;84;129;82;90;
86;94;102;85;96;
75;89;78;68;68;
91;89;78;96;101;
101;98;73;63;93;
91;105;89;112;103;
61;47;85;62;86;
41;82;59;45;91;
108;103;68;110;75;
80;89;75;56;82;
100;113;76;74;94;
108;65;92;65;107;
56;85;89;84;104;
101;70;79;100;112;
90;103;80;103;81;
81;93;84;69;111;
100;108;70;110;103;
72;76;54;57;94;
78;75;80;99;129;
45;73;101;86;68;
96;67;91;95;113;
