161;101;
86;90;
99;214;
57;46;
161;144;
80;216;
29;20;
97;79;
123;75;
142;69;
167;186;
105;63;
95;27;
96;90;
121;143;
74;53;
59;27;
129;116;
87;81;
72;127;
104;35;
93;44;
58;28;
155;95;
114;114;
172;145;
132;167;
53;28;
78;50;
62;57;
36;68;
71;84;
117;98;
70;33;
148;116;
97;61;
97;34;
78;66;
33;23;
138;174;
164;113;
73;86;
85;87;
48;93;
132;80;
73;23;
49;30;
124;184;
73;20;
98;79;
142;102;
131;45;
54;90;
18;64;
57;66;
64;52;
106;120;
113;49;
60;88;
61;20;
86;43;
160;224;
117;4;
263;60;
103;86;
103;72;
157;145;
225;92;
60;107;
86;124;
115;138;
78;109;
22;29;
100;35;
75;38;
129;76;
160;169;
94;56;
125;45;
82;23;
79;189;
51;93;
60;90;
249;235;
55;82;
93;96;
31;53;
96;204;
125;45;
22;37;
148;233;
235;114;
110;35;
130;52;
31;80;
76;211;
64;21;
81;79;
32;18;
126;85;
157;144;
81;137;
40;28;
61;49;
80;47;
115;34;
42;2;
45;121;
28;10;
120;102;
28;89;
147;181;
98;68;
93;66;
19;0;
94;36;
55;57;
161;214;
104;138;
84;95;
101;18;
24;181;
31;75;
114;166;
157;212;
144;167;
153;53;
134;39;
190;130;
87;21;
99;65;
77;44;
77;19;
221;46;
127;94;
137;162;
82;109;
28;67;
49;92;
68;87;
87;0;
69;101;
83;13;
134;35;
55;10;
98;80;
150;136;
56;48;
54;77;
111;10;
88;18;
50;36;
94;96;
39;93;
85;27;
167;57;
103;68;
192;120;
85;71;
290;230;
149;228;
54;21;
121;138;
89;57;
37;25;
146;60;
80;55;
20;46;
135;53;
139;127;
97;104;
63;90;
25;27;
64;30;
193;219;
48;65;
81;91;
63;39;
152;160;
37;48;
20;165;
147;148;
54;80;
123;103;
145;292;
139;37;
108;93;
108;120;
92;4;
33;138;
257;246;
40;86;
66;167;
97;93;
111;91;
117;54;
117;95;
321;253;
78;55;
127;146;
107;27;
46;25;
95;77;
105;85;
213;76;
44;89;
325;78;
67;87;
34;23;
167;117;
53;22;
98;43;
85;58;
30;83;
61;25;
100;77;
109;217;
148;173;
87;101;
135;260;
52;24;
74;63;
38;102;
237;46;
120;148;
106;98;
98;15;
82;100;
79;129;
100;26;
124;29;
158;72;
276;300;
205;163;
82;84;
78;68;
194;332;
36;32;
129;66;
82;69;
37;26;
88;228;
190;65;
87;83;
117;52;
190;47;
134;56;
170;67;
167;154;
109;47;
126;153;111;
59;26;58;
27;57;41;
112;84;151;
109;23;73;
51;71;40;
54;89;104;
121;62;51;
164;90;157;
39;15;43;
69;107;83;
51;79;64;
65;52;30;
57;41;48;
49;26;25;
153;73;57;
39;91;43;
87;83;52;
36;46;58;
163;185;99;
42;69;26;
38;71;34;
76;100;83;
78;72;8;
40;136;185;
61;86;26;
101;21;40;
77;73;25;
44;121;41;
13;98;23;
75;110;71;
96;118;97;
50;45;58;
102;92;90;
121;65;70;
61;106;43;
54;48;133;
81;22;146;
50;81;61;
71;130;63;
53;9;25;
27;40;21;
59;25;52;
121;91;84;
47;84;48;
72;88;93;
140;23;73;
110;77;104;
96;150;86;
36;61;49;
75;65;2;
173;56;157;
66;104;50;
48;67;15;
31;62;15;
79;170;140;
150;103;76;
118;71;33;
47;46;218;
76;115;33;
41;47;26;
32;51;35;
100;91;45;
69;10;39;
56;129;67;
56;24;94;
114;98;148;
58;100;24;
75;60;57;
0;77;35;
55;47;28;
79;34;19;
23;52;33;
76;107;79;
95;89;28;
23;120;30;
25;61;43;
78;26;71;
24;82;9;
43;92;70;
150;116;113;
59;76;25;
66;67;19;
28;55;30;
51;74;21;
77;130;131;
9;41;29;
61;108;63;
114;89;71;
115;42;68;
46;46;86;
171;105;31;
95;43;23;
124;61;76;
109;26;40;
32;19;31;
139;97;112;
30;26;10;
30;21;109;
134;141;81;
44;33;35;
58;77;28;
89;61;31;
116;68;95;
107;71;89;
18;104;32;
37;45;18;
26;71;97;
15;117;58;
50;81;14;
91;49;31;
62;57;25;
67;93;48;
125;55;129;
83;178;95;
147;80;130;
94;72;84;
123;136;25;
10;70;33;
65;84;141;
52;61;53;
49;162;16;
28;26;66;
24;119;38;
77;15;40;
128;195;175;
86;104;0;
80;70;55;
33;48;25;
60;49;89;
77;87;16;
33;99;151;
85;76;63;
43;88;22;
93;10;46;
64;32;44;
19;59;0;
53;26;20;
78;34;68;
29;82;52;
112;37;145;
109;110;100;
120;93;61;
30;96;87;
132;98;117;
97;109;137;
240;148;103;
119;122;41;
34;109;56;
82;10;5;
14;44;87;
110;82;104;
61;101;33;
53;34;94;
115;83;38;
70;74;59;
67;68;60;
42;140;23;
58;82;60;
88;49;51;
4;59;21;
120;116;54;
64;84;78;
34;81;50;
13;31;32;
104;48;18;
93;78;79;
130;123;24;
43;49;27;
61;120;82;
91;61;19;
75;63;10;
121;132;214;
85;201;46;
74;78;223;
102;93;135;
100;84;12;
72;111;37;
44;58;39;
33;82;18;
135;118;165;
53;54;54;
75;78;18;
75;50;14;
87;123;52;
130;47;77;
78;96;44;
29;28;60;
77;38;59;
25;58;34;
52;96;73;
52;71;32;
80;78;88;
0;258;51;
102;93;75;
142;158;106;
61;95;111;
63;130;28;
14;43;49;
69;66;53;
19;33;19;
80;33;94;
34;102;16;
19;58;79;
92;109;0;
119;88;72;
71;65;25;
94;87;61;
20;56;27;
36;45;28;
60;91;146;
63;79;79;
52;141;18;
86;120;4;
143;121;39;
41;67;28;
70;117;90;
60;73;129;
69;71;2;
129;33;80;
70;20;46;
37;83;2;
119;53;28;
116;115;71;
103;18;36;
92;94;177;
146;85;37;
62;122;55;
121;41;149;
41;74;33;
100;64;38;
90;73;34;
75;52;68;
73;49;52;
63;78;96;
45;166;19;
66;130;47;
84;49;33;
128;60;53;
130;93;44;
119;60;104;
61;34;67;
75;55;102;
22;37;64;
80;170;160;
75;39;9;
10;50;26;
64;79;48;
54;74;31;
61;41;55;
68;91;134;25;
