2,1,1,1,0,0,0,0,1,0,1,5,97,2,2,26,45,-19,4,4,7,3,2,-19,0,-17.5,-17.5,43,45,44.0,44.0,2,2,2.0,2.0,2,4,3.0,3.0,3
2,2,1,0,0,0,0,0,1,0,1,5,97,5,2,26,44,-18,2,2,6,4,2,-18,0,-16.0,-16.0,41,44,42.5,42.5,2,2,2.0,2.0,0,3,1.5,1.5,3
2,3,0,0,0,0,0,0,0,0,1,5,95,7,2,26,42,-16,0,0,6,6,2,-16,0,-14.0,-14.0,41,42,41.5,41.5,2,2,2.0,2.0,1,2,1.5,1.5,1
2,4,0,0,0,0,0,0,1,1,1,5,91,7,2,26,42,-16,0,0,6,6,2,-16,0,-14.0,-14.0,41,42,41.5,41.5,2,2,2.0,2.0,3,4,3.5,3.5,1
2,5,0,0,0,1,0,0,2,1,1,5,89,9,2,26,42,-16,1,1,6,5,2,-16,0,-14.0,-14.0,39,42,40.5,40.5,2,2,2.0,2.0,2,5,3.5,3.5,3
2,6,0,0,0,1,0,0,0,1,1,5,87,11,2,26,40,-14,0,0,6,6,2,-14,0,-12.0,-12.0,39,40,39.5,39.5,2,2,2.0,2.0,3,4,3.5,3.5,1
2,7,0,0,0,2,0,0,1,1,1,5,83,11,2,26,40,-14,0,0,6,6,2,-14,0,-12.0,-12.0,39,40,39.5,39.5,2,2,2.0,2.0,5,6,5.5,5.5,1
2,8,0,0,1,2,0,0,1,2,1,5,79,11,2,26,40,-14,0,0,6,6,2,-14,0,-12.0,-12.0,39,40,39.5,39.5,2,2,2.0,2.0,7,8,7.5,7.5,1
2,9,1,0,1,2,0,0,2,2,1,5,77,14,2,26,40,-14,0,0,6,6,2,-14,0,-12.0,-12.0,36,40,38.0,38.0,2,2,2.0,2.0,5,9,7.0,7.0,1
2,10,1,1,2,2,0,0,2,2,1,5,73,14,2,26,40,-14,1,1,6,5,2,-14,12,-1.0,-1.0,36,40,38.0,38.0,2,2,2.0,2.0,7,11,9.0,9.0,3
2,11,0,1,0,2,0,0,2,2,1,5,71,17,2,26,37,-10,1,1,6,5,2,-10,12,1.0,1.0,36,37,36.5,36.5,2,2,2.0,2.0,8,9,8.5,8.5,3
2,12,0,1,0,0,0,0,2,2,1,5,69,19,2,26,35,12,0,0,6,6,2,12,12,12.0,12.0,35,36,35.5,35.5,2,2,2.0,2.0,6,11,8.5,8.5,1
2,13,0,1,0,0,1,0,2,2,2,5,65,19,2,26,35,12,0,0,6,6,2,12,12,12.0,12.0,35,36,35.5,35.5,2,2,2.0,2.0,8,13,10.5,10.5,1
2,14,1,1,0,0,1,0,3,2,2,5,63,23,2,26,35,12,0,0,6,6,2,12,12,12.0,12.0,32,35,33.5,33.5,2,2,2.0,2.0,9,10,9.5,9.5,1
2,15,1,1,1,1,1,0,3,2,2,5,59,23,2,26,35,12,0,0,6,6,2,12,19,15.5,15.5,32,35,33.5,33.5,2,2,2.0,2.0,11,12,11.5,11.5,1
2,16,1,1,1,1,1,0,4,2,3,5,55,23,2,26,35,12,0,0,6,6,2,12,19,15.5,15.5,32,35,33.5,33.5,2,2,2.0,2.0,13,14,13.5,13.5,1
2,17,1,2,2,1,1,0,4,2,3,5,51,23,2,26,35,12,1,1,6,5,2,12,19,15.5,15.5,32,35,33.5,33.5,2,2,2.0,2.0,15,16,15.5,15.5,3
2,18,0,0,2,1,1,0,4,2,3,5,49,26,2,26,32,34,0,0,6,6,2,19,34,26.5,26.5,32,32,32.0,32.0,2,2,2.0,2.0,13,17,15.0,15.0,2
2,19,0,0,2,1,1,0,4,2,3,5,47,26,3,25,32,18,0,0,7,7,2,18,19,18.5,18.5,32,32,32.0,32.0,2,3,2.5,2.5,13,19,16.0,16.0,1
2,20,0,0,2,1,1,0,4,3,4,5,45,29,3,25,32,18,0,0,7,7,2,18,19,18.5,18.5,29,32,30.5,30.5,2,3,2.5,2.5,15,16,15.5,15.5,1
2,21,0,0,2,1,2,1,4,3,4,5,43,29,3,24,32,18,0,0,7,7,2,18,37,27.5,27.5,29,32,30.5,30.5,3,3,3.0,3.0,16,17,16.5,16.5,1
2,22,0,0,2,2,3,1,4,3,4,5,41,31,3,24,32,18,0,0,7,7,2,18,29,23.5,23.5,27,32,29.5,29.5,3,3,3.0,3.0,14,19,16.5,16.5,1
2,23,0,1,3,2,3,1,4,3,4,5,37,31,3,24,32,18,0,0,7,7,2,18,31,24.5,24.5,27,32,29.5,29.5,3,3,3.0,3.0,16,21,18.5,18.5,1
2,24,0,1,3,4,3,1,4,3,4,5,33,31,3,24,32,18,0,0,7,7,2,18,31,24.5,24.5,27,32,29.5,29.5,3,3,3.0,3.0,18,23,20.5,20.5,1
2,25,0,1,3,4,4,1,4,4,4,5,29,31,3,24,32,18,0,0,7,7,2,18,31,24.5,24.5,27,32,29.5,29.5,3,3,3.0,3.0,20,25,22.5,22.5,1
2,26,0,1,4,4,4,2,4,4,4,5,25,31,3,24,32,18,0,0,7,7,2,18,31,24.5,24.5,27,32,29.5,29.5,3,3,3.0,3.0,22,27,24.5,24.5,1
2,27,1,2,4,4,4,2,4,4,4,5,23,37,3,24,32,18,2,2,8,6,2,18,31,24.5,24.5,21,32,26.5,26.5,3,3,3.0,3.0,16,29,22.5,22.5,3
2,28,1,2,1,4,4,2,4,4,4,5,21,40,3,24,29,22,1,1,8,7,2,22,46,34.0,34.0,21,29,25.0,25.0,3,3,3.0,3.0,18,26,22.0,22.0,3
