51,24,5,56,6,8,15,7,126,61,44,4,0,0,2,2,7,4.5,4.5,7,8,7.5,7.5,1,6,51,8,9,1
1,4,5,97,0,2,26,45,-16,102,29,7,8,0,2,45,45,45.0,45.0,2,2,2.0,2.0,0,0,0,2,9,3
2,3,5,97,3,2,26,44,-15,102,25,6,8,0,2,43,44,43.5,43.5,2,2,2.0,2.0,2,0,0,2,9,3
3,2,5,95,4,2,26,43,-14,100,23,5,8,0,2,43,43,43.0,43.0,2,2,2.0,2.0,2,0,2,2,9,3
4,0,5,95,8,2,26,41,-12,100,0,0,8,0,2,41,41,41.0,41.0,2,2,2.0,2.0,2,0,2,0,0,1
5,2,5,93,10,2,26,41,-12,98,21,3,8,0,2,39,41,40.0,40.0,2,2,2.0,2.0,2,0,4,2,2,3
6,0,5,91,12,2,26,39,-10,96,0,0,8,0,2,39,39,39.0,39.0,2,2,2.0,2.0,2,0,6,0,0,1
7,2,5,87,12,2,26,39,-10,92,20,2,8,0,2,39,39,39.0,39.0,2,2,2.0,2.0,2,0,6,2,9,3
8,0,5,85,14,2,26,37,-8,90,0,0,8,0,2,37,39,38.0,38.0,2,2,2.0,2.0,2,0,6,0,0,1
9,2,5,81,14,2,26,37,-8,86,3,0,8,0,2,37,39,38.0,38.0,2,2,2.0,2.0,2,0,6,1,3,1
10,4,5,77,14,2,26,37,-8,82,26,2,8,0,2,37,39,38.0,38.0,2,2,2.0,2.0,2,0,6,3,3,3
11,2,5,77,19,2,26,35,10,82,3,0,8,0,2,35,36,35.5,35.5,2,2,2.0,2.0,2,0,6,1,3,1
12,4,5,73,19,2,26,35,10,78,3,0,8,0,2,35,36,35.5,35.5,2,2,2.0,2.0,2,0,10,1,5,1
13,6,5,71,21,2,26,35,10,76,17,1,8,0,2,34,35,34.5,34.5,2,2,2.0,2.0,2,0,10,2,6,3
14,4,5,69,23,2,26,33,12,74,3,0,8,0,2,33,34,33.5,33.5,2,2,2.0,2.0,1,1,12,1,5,1
15,6,5,65,23,2,26,33,12,70,3,0,8,0,2,33,34,33.5,33.5,2,2,2.0,2.0,1,1,12,1,7,1
16,8,5,61,23,2,26,33,12,66,23,1,8,0,2,33,34,33.5,33.5,2,2,2.0,2.0,1,1,12,3,7,3
17,5,5,59,26,2,26,30,32,64,3,0,8,0,2,30,34,32.0,32.0,2,2,2.0,2.0,1,1,12,1,6,1
18,7,5,55,26,2,26,30,32,60,17,0,8,0,2,30,34,32.0,32.0,2,2,2.0,2.0,1,1,12,2,7,1
19,9,5,51,26,2,26,30,32,56,18,0,8,0,2,30,34,32.0,32.0,2,2,2.0,2.0,1,1,12,2,7,2
20,9,5,49,26,3,25,30,23,54,18,1,11,0,2,30,34,32.0,32.0,2,3,2.5,2.5,1,1,12,2,7,3
21,8,5,49,33,3,25,29,24,54,17,0,11,0,2,28,29,28.5,28.5,2,3,2.5,2.5,1,1,12,2,7,1
22,10,5,45,33,3,25,29,24,50,24,1,11,0,2,28,29,28.5,28.5,2,3,2.5,2.5,1,1,27,3,7,3
23,7,5,43,36,3,25,26,28,48,21,0,11,0,2,26,28,27.0,27.0,2,3,2.5,2.5,1,1,27,3,6,1
24,9,5,39,36,3,25,26,28,44,28,0,11,0,2,26,28,27.0,27.0,2,3,2.5,2.5,1,1,27,4,9,1
25,11,5,35,36,3,25,26,28,40,30,0,11,0,2,26,28,27.0,27.0,2,3,2.5,2.5,1,1,27,4,9,1
26,13,5,33,40,3,25,26,28,38,49,3,11,0,2,24,26,25.0,25.0,2,3,2.5,2.5,1,1,27,6,9,3
27,8,5,33,45,3,24,21,56,38,25,0,11,0,2,21,24,22.5,22.5,3,3,3.0,3.0,0,2,34,3,9,2
28,8,5,33,45,4,22,21,45,38,25,1,12,0,2,21,24,22.5,22.5,4,4,4.0,4.0,0,3,34,3,9,3
29,5,5,33,50,4,22,18,71,38,16,0,0,0,2,18,22,20.0,20.0,4,4,4.0,4.0,1,3,34,2,5,1
30,7,5,29,50,4,22,18,71,34,16,0,0,0,2,18,22,20.0,20.0,4,4,4.0,4.0,1,3,36,2,6,1
31,9,5,27,55,4,22,18,71,32,21,0,0,0,2,17,18,17.5,17.5,4,4,4.0,4.0,1,3,36,3,7,2
32,9,5,27,55,5,20,18,58,32,21,0,0,0,2,17,18,17.5,17.5,5,5,5.0,5.0,0,4,46,3,7,1
33,11,5,25,57,5,20,18,58,30,23,1,0,0,2,15,18,16.5,16.5,5,5,5.0,5.0,1,4,46,4,7,3
34,7,5,25,63,5,20,14,91,30,15,0,0,0,2,13,14,13.5,13.5,5,5,5.0,5.0,1,4,48,2,6,1
35,9,5,23,65,5,20,14,91,28,24,0,0,0,2,11,14,12.5,12.5,5,5,5.0,5.0,1,4,50,4,9,2
36,9,5,21,65,6,19,14,100,26,24,0,0,0,2,11,14,12.5,12.5,5,6,5.5,5.5,1,4,52,4,9,2
37,9,5,19,65,7,18,14,96,24,24,2,0,0,2,11,14,12.5,12.5,5,7,6.0,6.0,1,4,52,4,9,3
38,7,5,17,67,7,18,12,98,22,18,1,0,0,2,11,12,11.5,11.5,5,7,6.0,6.0,1,4,52,3,9,3
39,5,5,15,69,7,18,10,108,20,11,0,0,0,2,10,11,10.5,10.5,5,7,6.0,6.0,1,4,52,2,9,1
40,7,5,11,69,7,18,10,108,16,16,0,0,0,2,10,11,10.5,10.5,5,7,6.0,6.0,1,4,52,3,9,1
41,9,5,7,69,7,18,10,108,12,26,0,0,0,2,10,11,10.5,10.5,5,7,6.0,6.0,1,4,52,4,9,2
42,9,5,7,75,8,17,10,97,12,26,1,0,0,2,5,10,7.5,7.5,5,8,6.5,6.5,1,4,52,4,9,3
43,7,5,5,77,8,17,8,99,10,20,0,0,0,2,5,8,6.5,6.5,5,8,6.5,6.5,1,4,67,3,9,1
44,9,5,1,77,8,17,8,99,6,24,0,0,0,2,5,8,6.5,6.5,5,8,6.5,6.5,1,4,67,4,9,1
45,11,5,74,0,8,17,8,99,79,27,0,0,0,2,5,8,6.5,6.5,5,8,6.5,6.5,1,4,67,4,9,1
46,13,5,70,0,8,17,8,99,75,30,0,0,0,2,5,8,6.5,6.5,5,8,6.5,6.5,1,4,67,4,9,1
47,15,5,66,0,8,17,8,99,71,33,1,0,0,2,5,8,6.5,6.5,5,8,6.5,6.5,1,4,67,4,9,3
48,11,5,64,4,8,17,4,128,69,10,0,0,0,2,4,5,4.5,4.5,5,8,6.5,6.5,1,4,67,2,7,1
49,13,5,60,4,8,17,4,128,65,14,0,0,0,2,4,5,4.5,4.5,5,8,6.5,6.5,1,4,67,3,8,1
50,15,5,58,7,8,17,4,128,63,21,0,0,0,2,2,4,3.0,3.0,5,8,6.5,6.5,1,4,67,5,9,1
1,4,5,97,0,2,26,45,-22,102,34,4,7,0,2,45,45,45.0,45.0,2,2,2.0,2.0,0,0,0,3,3,3
2,2,5,95,2,2,26,43,-20,100,5,1,9,0,2,43,45,44.0,44.0,2,2,2.0,2.0,2,0,0,1,3,3
3,1,5,95,5,2,26,42,-19,100,4,0,8,0,2,42,43,42.5,42.5,2,2,2.0,2.0,2,0,0,1,2,1
4,3,5,91,5,2,26,42,-19,96,23,3,8,0,2,42,43,42.5,42.5,2,2,2.0,2.0,2,0,2,2,3,3
5,1,5,91,9,2,26,40,-17,96,4,0,8,0,2,40,41,40.5,40.5,2,2,2.0,2.0,2,0,2,1,2,1
6,3,5,89,11,2,26,40,-17,94,22,2,8,0,2,39,40,39.5,39.5,2,2,2.0,2.0,2,0,4,2,9,3
7,1,5,87,13,2,26,38,-15,92,4,0,8,0,2,38,39,38.5,38.5,2,2,2.0,2.0,2,0,6,1,2,1
8,3,5,85,15,2,26,38,-15,90,20,1,9,0,2,37,38,37.5,37.5,2,2,2.0,2.0,2,0,6,2,3,3
9,1,5,83,17,2,26,36,-13,88,4,0,9,0,2,36,37,36.5,36.5,2,2,2.0,2.0,2,0,8,1,2,1
10,3,5,79,17,2,26,36,-13,84,19,0,9,0,2,36,37,36.5,36.5,2,2,2.0,2.0,2,0,8,2,3,1
11,5,5,77,20,2,26,36,-13,82,19,0,9,0,2,34,36,35.0,35.0,2,2,2.0,2.0,2,0,8,2,5,1
12,7,5,73,20,2,26,36,-13,78,20,1,9,0,2,34,36,35.0,35.0,2,2,2.0,2.0,1,1,12,2,5,3
13,5,5,71,22,2,26,34,-11,76,19,0,9,0,2,34,34,34.0,34.0,2,2,2.0,2.0,1,1,12,2,4,1
14,7,5,67,22,2,26,34,-11,72,19,0,9,0,2,34,34,34.0,34.0,2,2,2.0,2.0,1,1,12,2,6,1
15,9,5,63,22,2,26,34,-11,68,19,0,9,0,2,34,34,34.0,34.0,2,2,2.0,2.0,1,1,12,2,8,1
16,11,5,59,22,2,26,34,-11,64,20,0,9,0,2,34,34,34.0,34.0,2,2,2.0,2.0,1,1,12,2,8,1
17,13,5,57,25,2,26,34,-11,62,36,1,9,0,2,31,34,32.5,32.5,2,2,2.0,2.0,1,1,12,4,9,3
18,10,5,57,28,2,25,31,-7,62,28,0,9,0,2,31,31,31.0,31.0,2,3,2.5,2.5,0,2,16,3,7,1
19,12,5,55,30,2,25,31,-7,60,32,0,9,0,2,29,31,30.0,30.0,2,3,2.5,2.5,1,2,16,4,7,1
20,14,5,53,33,2,25,31,-7,58,32,0,9,0,2,26,31,28.5,28.5,2,3,2.5,2.5,1,2,18,4,7,1
21,16,5,49,33,2,25,31,-7,54,32,0,9,0,2,26,31,28.5,28.5,2,3,2.5,2.5,0,3,22,4,7,1
22,18,5,45,33,2,25,31,-7,50,35,0,9,0,2,26,31,28.5,28.5,2,3,2.5,2.5,0,3,22,4,7,1
23,20,5,43,33,2,24,31,-7,48,35,0,9,0,2,26,31,28.5,28.5,2,4,3.0,3.0,0,3,22,4,9,1
24,22,5,41,35,2,24,31,-7,46,35,0,9,0,2,24,31,27.5,27.5,2,4,3.0,3.0,1,3,22,4,9,1
25,24,5,39,38,2,24,31,-7,44,43,1,9,0,2,21,31,26.0,26.0,2,4,3.0,3.0,1,3,24,5,9,3
26,20,5,37,42,2,24,27,22,42,34,0,9,0,2,21,27,24.0,24.0,2,4,3.0,3.0,1,3,28,4,8,1
27,22,5,33,42,2,24,27,22,38,41,0,9,0,2,21,27,24.0,24.0,2,4,3.0,3.0,1,3,28,5,9,1
28,24,5,31,46,2,24,27,22,36,43,3,9,0,2,17,27,22.0,22.0,2,4,3.0,3.0,1,3,28,6,9,3
29,20,5,29,50,2,24,23,51,34,35,0,9,0,2,17,23,20.0,20.0,2,4,3.0,3.0,0,4,35,5,7,2
30,20,5,27,50,3,23,23,38,32,35,2,12,0,2,17,23,20.0,20.0,3,4,3.5,3.5,0,4,35,5,7,3
31,19,5,27,51,3,22,22,39,32,33,1,12,0,2,17,22,19.5,19.5,3,5,4.0,4.0,0,4,35,4,7,3
32,17,5,27,55,3,22,20,41,32,27,0,12,0,2,15,20,17.5,17.5,3,5,4.0,4.0,1,4,35,4,7,1
33,19,5,23,55,3,22,20,41,28,28,1,12,0,2,15,20,17.5,17.5,3,5,4.0,4.0,1,4,37,4,8,3
34,16,5,21,58,3,22,17,71,26,27,0,12,0,2,15,17,16.0,16.0,3,5,4.0,4.0,1,4,37,4,7,2
35,16,5,19,58,4,21,17,65,24,27,1,13,0,2,15,17,16.0,16.0,4,5,4.5,4.5,1,4,37,4,7,3
36,15,5,17,59,4,21,16,78,22,25,0,13,0,2,15,16,15.5,15.5,4,5,4.5,4.5,1,4,37,4,7,2
37,15,5,15,59,5,20,16,86,20,25,0,13,0,2,15,16,15.5,15.5,5,5,5.0,5.0,1,4,37,4,7,2
38,15,5,13,59,6,19,16,74,18,25,1,15,0,2,15,16,15.5,15.5,5,6,5.5,5.5,1,4,37,4,7,3
39,13,5,13,67,6,19,14,76,18,24,0,0,0,2,9,14,11.5,11.5,5,6,5.5,5.5,1,4,37,4,6,1
40,15,5,9,67,6,19,14,76,14,27,0,0,0,2,9,14,11.5,11.5,5,6,5.5,5.5,1,4,52,5,6,1
41,17,5,5,67,6,19,14,76,10,27,0,0,0,2,9,14,11.5,11.5,5,6,5.5,5.5,1,4,52,5,8,1
42,19,5,1,67,6,19,14,76,6,27,0,0,0,2,9,14,11.5,11.5,5,6,5.5,5.5,1,4,52,5,9,1
43,21,5,64,0,6,19,14,76,69,27,0,0,0,2,9,14,11.5,11.5,5,6,5.5,5.5,1,4,52,5,9,1
44,23,5,62,6,6,19,14,76,67,34,1,0,0,2,3,14,8.5,8.5,5,6,5.5,5.5,1,4,52,6,9,3
45,17,5,60,12,6,19,8,91,65,24,0,0,0,2,3,8,5.5,5.5,5,6,5.5,5.5,1,4,67,4,8,1
46,19,5,56,12,6,19,8,91,61,25,0,0,0,2,3,8,5.5,5.5,5,6,5.5,5.5,1,4,67,5,8,1
47,21,5,52,12,6,19,8,91,57,28,0,0,0,2,3,8,5.5,5.5,5,6,5.5,5.5,1,4,67,5,8,1
48,23,5,48,12,6,19,8,91,53,29,0,0,0,2,3,8,5.5,5.5,5,6,5.5,5.5,1,4,67,5,8,1
49,25,5,44,12,6,19,8,91,49,32,1,0,0,2,3,8,5.5,5.5,5,6,5.5,5.5,1,4,67,5,8,3
50,20,5,42,17,6,19,3,125,47,23,0,0,0,2,3,3,3.0,3.0,5,6,5.5,5.5,1,4,67,5,7,1
51,22,5,38,17,6,19,3,125,43,24,0,0,0,2,3,3,3.0,3.0,5,6,5.5,5.5,1,4,67,5,7,1
52,24,5,34,17,6,19,3,125,39,24,0,0,0,2,3,3,3.0,3.0,5,6,5.5,5.5,1,4,67,6,9,1
53,26,5,30,17,6,19,3,125,35,24,0,0,0,2,3,3,3.0,3.0,5,6,5.5,5.5,1,4,67,7,9,1
54,28,5,26,17,6,19,3,125,31,24,0,0,0,2,3,3,3.0,3.0,5,6,5.5,5.5,1,4,67,7,9,1
55,30,5,22,17,6,19,3,125,27,24,0,0,0,2,3,3,3.0,3.0,5,6,5.5,5.5,1,4,67,9,9,3
56,27,5,20,20,6,19,0,129,25,0,0,0,0,2,0,3,1.5,1.5,5,6,5.5,5.5,1,4,67,7,9,1
1,4,5,97,1,2,26,45,-13,102,4,1,6,0,2,44,45,44.5,44.5,2,2,2.0,2.0,2,0,0,1,5,3
2,3,5,97,4,2,26,44,-12,102,3,0,6,0,2,42,44,43.0,43.0,2,2,2.0,2.0,2,0,1,1,4,1
3,5,5,93,4,2,26,44,-12,98,23,4,6,0,2,42,44,43.0,43.0,2,2,2.0,2.0,2,0,3,2,5,3
4,3,5,93,8,2,26,42,-10,98,3,0,6,0,2,40,42,41.0,41.0,2,2,2.0,2.0,2,0,3,1,4,1
5,5,5,91,9,2,26,42,-10,96,21,3,6,0,2,39,42,40.5,40.5,2,2,2.0,2.0,2,0,5,2,5,3
6,3,5,89,11,2,26,40,-8,94,2,0,6,0,2,39,40,39.5,39.5,2,2,2.0,2.0,2,0,6,1,4,1
