28,9,5,29,50,4,23,20,74,34,0,0,10,10,2,20,20,20.0,20.0,3,4,3.5,3.5,1,2,40,2
29,9,5,27,50,5,22,20,64,32,0,0,11,11,2,20,20,20.0,20.0,3,5,4.0,4.0,1,2,40,1
30,11,5,23,50,5,22,20,64,28,0,0,11,11,2,20,20,20.0,20.0,3,5,4.0,4.0,1,2,40,1
31,13,5,19,50,5,22,20,64,24,0,0,11,11,2,20,20,20.0,20.0,3,5,4.0,4.0,1,2,40,1
32,15,5,17,55,5,22,20,64,22,1,1,11,10,2,15,20,17.5,17.5,3,5,4.0,4.0,1,2,40,3
33,10,5,15,60,5,22,15,94,20,0,0,11,11,2,15,15,15.0,15.0,3,5,4.0,4.0,1,2,50,2
34,10,5,13,60,6,21,15,103,18,0,0,11,11,2,15,15,15.0,15.0,3,6,4.5,4.5,1,2,50,2
35,10,5,13,65,7,20,15,91,18,1,1,12,11,2,10,15,12.5,12.5,3,7,5.0,5.0,1,2,50,3
36,8,5,13,68,7,20,13,117,18,0,0,12,12,2,9,13,11.0,11.0,3,7,5.0,5.0,1,2,60,2
37,8,5,13,71,8,19,13,113,18,2,2,14,12,2,6,13,9.5,9.5,3,8,5.5,5.5,1,2,61,3
38,6,5,11,73,8,19,11,115,16,1,1,14,13,2,6,11,8.5,8.5,3,8,5.5,5.5,0,3,65,3
39,4,5,9,75,8,19,9,125,14,0,0,14,14,2,6,9,7.5,7.5,3,8,5.5,5.5,0,3,65,1
40,6,5,5,75,8,19,9,125,10,0,0,14,14,2,6,9,7.5,7.5,3,8,5.5,5.5,0,3,65,1
41,8,5,1,75,8,19,9,125,6,0,0,14,14,2,6,9,7.5,7.5,3,8,5.5,5.5,0,3,65,1
42,10,5,74,6,8,19,9,125,79,0,0,14,14,2,0,9,4.5,4.5,3,8,5.5,5.5,0,3,65,1
1,4,5,97,0,2,26,45,-30,102,2,2,8,6,2,45,45,45.0,45.0,2,2,2.0,2.0,0,0,0,3
2,2,5,97,4,2,26,43,-28,102,0,0,8,8,2,43,43,43.0,43.0,2,2,2.0,2.0,2,0,0,1
3,4,5,95,6,2,26,43,-28,100,0,0,8,8,2,41,43,42.0,42.0,2,2,2.0,2.0,2,0,2,1
4,6,5,91,6,2,26,43,-28,96,3,3,8,5,2,41,43,42.0,42.0,2,2,2.0,2.0,2,0,4,3
5,4,5,89,8,2,26,41,-26,94,0,0,8,8,2,41,41,41.0,41.0,2,2,2.0,2.0,2,0,4,1
6,6,5,85,8,2,26,41,-26,90,1,1,8,7,2,41,41,41.0,41.0,2,2,2.0,2.0,2,0,4,3
7,4,5,83,10,2,26,39,-24,88,0,0,8,8,2,39,41,40.0,40.0,2,2,2.0,2.0,2,0,4,1
8,6,5,81,12,2,26,39,-24,86,3,3,8,5,2,39,39,39.0,39.0,2,2,2.0,2.0,2,0,4,3
9,4,5,79,14,2,26,37,-22,84,0,0,8,8,2,37,39,38.0,38.0,2,2,2.0,2.0,2,0,6,1
10,6,5,75,14,2,26,37,-22,80,3,3,8,5,2,37,39,38.0,38.0,2,2,2.0,2.0,2,0,6,3
11,3,5,73,17,2,26,34,-18,78,0,0,8,8,2,34,39,36.5,36.5,2,2,2.0,2.0,2,0,6,1
12,5,5,69,17,2,26,34,-18,74,0,0,8,8,2,34,39,36.5,36.5,2,2,2.0,2.0,2,0,6,1
13,7,5,67,21,2,26,34,-18,72,0,0,8,8,2,34,35,34.5,34.5,2,2,2.0,2.0,2,0,6,1
14,9,5,63,21,2,26,34,-18,68,1,1,8,7,2,34,35,34.5,34.5,2,2,2.0,2.0,2,0,13,3
15,6,5,61,24,2,26,31,-14,66,0,0,8,8,2,31,35,33.0,33.0,2,2,2.0,2.0,2,0,13,1
16,8,5,57,24,2,26,31,-14,62,0,0,8,8,2,31,35,33.0,33.0,2,2,2.0,2.0,2,0,13,1
17,10,5,53,24,2,26,31,-14,58,1,1,8,7,2,31,35,33.0,33.0,2,2,2.0,2.0,2,0,13,3
18,7,5,53,30,2,26,28,-10,58,0,0,8,8,2,28,32,30.0,30.0,2,2,2.0,2.0,2,0,13,1
19,9,5,49,30,2,26,28,-10,54,0,0,8,8,2,28,32,30.0,30.0,2,2,2.0,2.0,1,1,17,1
20,11,5,45,30,2,26,28,-10,50,1,1,8,7,2,28,32,30.0,30.0,2,2,2.0,2.0,1,1,17,3
21,8,5,45,38,2,26,25,54,50,0,0,8,8,2,25,27,26.0,26.0,2,2,2.0,2.0,1,1,17,2
22,8,5,43,38,3,25,25,43,48,1,1,9,8,2,25,27,26.0,26.0,2,3,2.5,2.5,1,1,27,3
23,6,5,41,40,3,25,23,67,46,0,0,9,9,2,23,27,25.0,25.0,2,3,2.5,2.5,1,1,27,1
24,8,5,39,45,3,25,23,67,44,0,0,9,9,2,22,23,22.5,22.5,2,3,2.5,2.5,1,1,27,2
25,8,5,37,45,4,24,23,58,42,2,2,11,9,2,22,23,22.5,22.5,2,4,3.0,3.0,1,1,37,3
26,6,5,35,47,4,24,21,60,40,0,0,11,11,2,21,22,21.5,21.5,2,4,3.0,3.0,1,1,37,1
27,8,5,31,47,4,24,21,60,36,1,1,11,10,2,21,22,21.5,21.5,2,4,3.0,3.0,1,1,37,3
28,6,5,29,49,4,24,19,80,34,0,0,11,11,2,19,22,20.5,20.5,2,4,3.0,3.0,1,1,37,1
29,8,5,27,54,4,24,19,80,32,0,0,11,11,2,17,19,18.0,18.0,2,4,3.0,3.0,1,1,37,2
30,8,5,25,54,5,23,19,96,30,0,0,11,11,2,17,19,18.0,18.0,2,5,3.5,3.5,1,1,47,2
31,8,5,25,60,6,22,19,91,30,1,1,12,11,2,11,19,15.0,15.0,2,6,4.0,4.0,1,1,47,3
32,7,5,25,64,6,22,18,102,30,0,0,12,12,2,8,18,13.0,13.0,2,6,4.0,4.0,1,1,62,1
33,9,5,23,64,6,21,18,102,28,0,0,12,12,2,8,18,13.0,13.0,3,6,4.5,4.5,0,2,66,2
34,9,5,23,64,7,19,18,96,28,2,2,14,12,2,8,18,13.0,13.0,4,7,5.5,5.5,0,3,66,3
35,8,5,23,65,7,18,17,97,28,1,1,14,13,2,8,17,12.5,12.5,5,7,6.0,6.0,0,4,66,3
36,6,5,23,68,7,18,15,111,28,0,0,14,14,2,7,15,11.0,11.0,5,7,6.0,6.0,1,4,66,1
37,8,5,21,69,7,18,15,111,26,0,0,14,14,2,6,15,10.5,10.5,5,7,6.0,6.0,1,4,67,1
38,10,5,17,69,7,18,15,111,22,0,0,14,14,2,6,15,10.5,10.5,5,7,6.0,6.0,0,5,68,1
39,12,5,13,69,7,18,15,111,18,0,0,14,14,2,6,15,10.5,10.5,5,7,6.0,6.0,0,5,68,1
40,14,5,9,69,7,18,15,111,14,0,0,14,14,2,6,15,10.5,10.5,5,7,6.0,6.0,0,5,68,1
41,16,5,5,69,7,18,15,111,10,0,0,14,14,2,6,15,10.5,10.5,5,7,6.0,6.0,0,5,68,1
42,18,5,1,69,7,18,15,111,6,3,3,14,14,2,6,15,10.5,10.5,5,7,6.0,6.0,0,5,68,3
43,13,5,1,79,7,18,10,121,6,0,0,14,14,2,1,10,5.5,5.5,5,7,6.0,6.0,0,5,68,1
1,4,5,97,2,2,26,45,-17,102,3,3,6,3,2,43,45,44.0,44.0,2,2,2.0,2.0,2,0,0,3
2,2,5,95,4,2,26,43,-15,100,2,2,6,4,2,43,43,43.0,43.0,2,2,2.0,2.0,2,0,2,3
3,0,5,93,6,2,26,41,-13,98,0,0,6,6,2,41,43,42.0,42.0,2,2,2.0,2.0,2,0,2,1
4,2,5,91,8,2,26,41,-13,96,0,0,6,6,2,41,41,41.0,41.0,2,2,2.0,2.0,2,0,2,1
5,4,5,87,8,2,26,41,-13,92,0,0,6,6,2,41,41,41.0,41.0,2,2,2.0,2.0,2,0,4,1
6,6,5,85,10,2,26,41,-13,90,0,0,6,6,2,39,41,40.0,40.0,2,2,2.0,2.0,2,0,4,1
7,8,5,81,10,2,26,41,-13,86,1,1,6,5,2,39,41,40.0,40.0,2,2,2.0,2.0,2,0,6,3
8,6,5,81,14,2,26,39,-11,86,0,0,6,6,2,37,39,38.0,38.0,2,2,2.0,2.0,2,0,6,1
9,8,5,77,14,2,26,39,-11,82,0,0,6,6,2,37,39,38.0,38.0,2,2,2.0,2.0,2,0,8,1
10,10,5,75,17,2,26,39,-11,80,0,0,6,6,2,34,39,36.5,36.5,2,2,2.0,2.0,2,0,8,1
11,12,5,71,17,2,26,39,-11,76,0,0,6,6,2,34,39,36.5,36.5,2,2,2.0,2.0,2,0,12,1
12,14,5,67,17,2,26,39,-11,72,1,1,6,5,2,34,39,36.5,36.5,2,2,2.0,2.0,2,0,12,3
13,10,5,65,21,2,26,35,-4,70,0,0,6,6,2,34,35,34.5,34.5,2,2,2.0,2.0,2,0,12,1
14,12,5,63,24,2,26,35,-4,68,0,0,6,6,2,31,35,33.0,33.0,2,2,2.0,2.0,2,0,12,1
15,14,5,59,24,2,26,35,-4,64,0,0,6,6,2,31,35,33.0,33.0,2,2,2.0,2.0,2,0,16,1
16,16,5,55,24,2,26,35,-4,60,0,0,6,6,2,31,35,33.0,33.0,2,2,2.0,2.0,2,0,16,1
17,18,5,53,27,2,26,35,-4,58,5,5,6,5,2,28,35,31.5,31.5,2,2,2.0,2.0,2,0,16,3
18,15,5,51,30,2,26,32,14,56,0,0,6,6,2,28,32,30.0,30.0,2,2,2.0,2.0,2,0,20,1
19,17,5,47,30,2,26,32,14,52,0,0,6,6,2,28,32,30.0,30.0,2,2,2.0,2.0,2,0,20,1
20,19,5,45,33,2,26,32,14,50,2,2,6,6,2,25,32,28.5,28.5,2,2,2.0,2.0,2,0,20,3
21,14,5,45,38,2,25,27,24,50,0,0,6,6,2,25,27,26.0,26.0,2,3,2.5,2.5,0,2,24,1
22,16,5,43,40,2,25,27,24,48,0,0,6,6,2,23,27,25.0,25.0,2,3,2.5,2.5,1,2,24,1
23,18,5,39,40,2,25,27,24,44,5,5,6,6,2,23,27,25.0,25.0,2,3,2.5,2.5,0,3,26,3
24,13,5,39,45,2,24,22,34,44,0,0,6,6,2,22,23,22.5,22.5,2,4,3.0,3.0,0,3,26,1
25,15,5,37,47,2,24,22,34,42,0,0,6,6,2,21,22,21.5,21.5,2,4,3.0,3.0,1,3,26,1
26,17,5,33,47,2,24,22,34,38,0,0,6,6,2,21,22,21.5,21.5,2,4,3.0,3.0,1,3,28,1
27,19,5,31,49,2,24,22,34,36,0,0,6,6,2,19,22,20.5,20.5,2,4,3.0,3.0,1,3,28,1
28,21,5,27,49,2,24,22,34,32,4,4,6,6,2,19,22,20.5,20.5,2,4,3.0,3.0,0,4,30,3
29,16,5,27,54,2,23,17,44,32,0,0,6,6,2,17,19,18.0,18.0,2,5,3.5,3.5,0,4,30,1
30,18,5,25,54,2,22,17,44,30,2,2,6,6,2,17,19,18.0,18.0,2,6,4.0,4.0,0,5,30,3
31,12,5,25,61,2,22,11,59,30,1,1,6,5,2,11,18,14.5,14.5,2,6,4.0,4.0,1,5,30,3
32,9,5,23,64,2,22,8,83,28,0,0,6,6,2,8,18,13.0,13.0,2,6,4.0,4.0,0,6,31,2
33,9,5,23,64,3,20,8,96,28,0,0,7,7,2,8,18,13.0,13.0,3,7,5.0,5.0,0,6,31,2
34,9,5,23,65,4,19,8,100,28,0,0,7,7,2,8,17,12.5,12.5,4,7,5.5,5.5,1,6,31,2
35,9,5,23,67,5,18,8,87,28,2,2,11,9,2,8,15,11.5,11.5,5,7,6.0,6.0,1,6,32,3
36,8,5,21,68,5,18,7,88,26,1,1,11,10,2,7,15,11.0,11.0,5,7,6.0,6.0,0,7,34,3
37,7,5,19,69,5,18,6,115,24,0,0,11,11,2,6,15,10.5,10.5,5,7,6.0,6.0,0,7,34,1
38,9,5,15,69,5,18,6,115,20,0,0,11,11,2,6,15,10.5,10.5,5,7,6.0,6.0,0,7,34,1
39,11,5,11,69,5,18,6,115,16,0,0,11,11,2,6,15,10.5,10.5,5,7,6.0,6.0,0,7,34,1
40,13,5,7,69,5,18,6,115,12,0,0,11,11,2,6,15,10.5,10.5,5,7,6.0,6.0,0,7,34,1
41,15,5,3,69,5,18,6,115,8,3,3,11,11,2,6,15,10.5,10.5,5,7,6.0,6.0,0,7,34,1
42,17,5,1,74,5,18,6,115,6,7,7,11,11,2,6,10,8.0,8.0,5,7,6.0,6.0,0,7,34,3
43,12,5,78,0,5,18,1,125,83,0,0,0,0,2,1,10,5.5,5.5,5,7,6.0,6.0,0,7,44,1
1,4,5,97,2,2,26,45,-15,102,0,0,5,5,2,43,45,44.0,44.0,2,2,2.0,2.0,2,0,0,1
2,6,5,93,2,2,26,45,-15,98,0,0,5,5,2,43,45,44.0,44.0,2,2,2.0,2.0,2,0,2,1
3,8,5,91,4,2,26,45,-15,96,2,2,5,3,2,41,45,43.0,43.0,2,2,2.0,2.0,2,0,2,3
4,6,5,89,6,2,26,43,-13,94,1,1,5,4,2,41,43,42.0,42.0,2,2,2.0,2.0,2,0,4,3
5,4,5,89,10,2,26,41,-3,94,0,0,5,5,2,39,41,40.0,40.0,2,2,2.0,2.0,2,0,4,1
6,6,5,85,10,2,26,41,-3,90,0,0,5,5,2,39,41,40.0,40.0,2,2,2.0,2.0,2,0,6,1
7,8,5,81,10,2,26,41,-3,86,0,0,5,5,2,39,41,40.0,40.0,2,2,2.0,2.0,2,0,6,1
8,10,5,79,12,2,26,41,-3,84,1,0,0,0,2,37,41,39.0,39.0,2,2,2.0,2.0,2,0,6,3
9,8,5,77,14,2,26,39,-1,82,0,0,0,0,2,37,39,38.0,38.0,2,2,2.0,2.0,2,0,8,1
10,10,5,73,14,2,26,39,-1,78,0,0,0,0,2,37,39,38.0,38.0,2,2,2.0,2.0,2,0,8,1
11,12,5,71,17,2,26,39,-1,76,0,0,0,0,2,34,39,36.5,36.5,2,2,2.0,2.0,2,0,8,1
12,14,5,67,17,2,26,39,-1,72,0,0,0,0,2,34,39,36.5,36.5,2,2,2.0,2.0,2,0,12,1
13,16,5,63,17,2,26,39,-1,68,5,3,0,0,2,34,39,36.5,36.5,2,2,2.0,2.0,2,0,12,3
14,11,5,63,24,2,26,34,9,68,0,0,0,0,2,32,34,33.0,33.0,2,2,2.0,2.0,2,0,12,1
15,13,5,59,24,2,26,34,9,64,0,0,0,0,2,32,34,33.0,33.0,2,2,2.0,2.0,2,0,14,1
16,15,5,55,24,2,26,34,9,60,0,0,0,0,2,32,34,33.0,33.0,2,2,2.0,2.0,2,0,14,1
17,17,5,51,24,2,26,34,9,56,1,0,0,0,2,32,34,33.0,33.0,2,2,2.0,2.0,2,0,14,3
18,13,5,49,28,2,26,30,16,54,0,0,0,0,2,30,32,31.0,31.0,2,2,2.0,2.0,2,0,14,1
19,15,5,47,31,2,26,30,16,52,0,0,0,0,2,29,30,29.5,29.5,2,2,2.0,2.0,2,0,14,1
20,17,5,43,31,2,26,30,16,48,0,0,0,0,2,29,30,29.5,29.5,2,2,2.0,2.0,2,0,18,1
21,19,5,39,31,2,26,30,16,44,0,0,0,0,2,29,30,29.5,29.5,2,2,2.0,2.0,2,0,18,1
22,21,5,35,31,2,26,30,16,40,0,0,0,0,2,29,30,29.5,29.5,2,2,2.0,2.0,2,0,18,1
23,23,5,31,31,2,26,30,16,36,1,1,0,0,2,29,30,29.5,29.5,2,2,2.0,2.0,2,0,18,3
24,18,5,31,41,2,26,25,26,36,2,0,0,0,2,24,25,24.5,24.5,2,2,2.0,2.0,2,0,18,3
25,15,5,29,44,2,26,22,30,34,1,0,0,0,2,22,24,23.0,23.0,2,2,2.0,2.0,2,0,28,3
26,13,5,27,46,2,26,20,54,32,0,0,0,0,2,20,24,22.0,22.0,2,2,2.0,2.0,2,0,28,2
27,13,5,27,50,3,25,20,63,32,0,0,0,0,2,20,20,20.0,20.0,2,3,2.5,2.5,2,0,28,2
28,13,5,25,50,4,24,20,53,30,3,0,0,0,2,20,20,20.0,20.0,2,4,3.0,3.0,1,1,35,3
29,11,5,25,57,4,24,18,55,30,2,0,0,0,2,15,18,16.5,16.5,2,4,3.0,3.0,1,1,35,3
30,9,5,23,59,4,24,16,57,28,1,0,0,0,2,15,16,15.5,15.5,2,4,3.0,3.0,1,1,45,3
31,8,5,21,60,4,24,15,78,26,0,0,0,0,2,15,15,15.0,15.0,2,4,3.0,3.0,1,1,45,2
32,8,5,21,66,5,23,15,68,26,2,0,0,0,2,9,15,12.0,12.0,2,5,3.5,3.5,1,1,45,3
33,6,5,19,68,5,23,13,70,24,1,0,0,0,2,9,13,11.0,11.0,2,5,3.5,3.5,1,1,60,3
34,5,5,17,69,5,23,12,91,22,0,0,0,0,2,9,12,10.5,10.5,2,5,3.5,3.5,1,1,60,1
35,7,5,13,69,5,23,12,91,18,0,0,0,0,2,9,12,10.5,10.5,2,5,3.5,3.5,1,1,60,1
36,9,5,9,69,5,23,12,91,14,0,0,0,0,2,9,12,10.5,10.5,2,5,3.5,3.5,1,1,60,2
37,9,5,9,74,6,22,12,82,14,1,0,0,0,2,4,12,8.0,8.0,2,6,4.0,4.0,1,1,60,3
38,8,5,7,75,6,22,11,83,12,0,0,0,0,2,4,11,7.5,7.5,2,6,4.0,4.0,1,1,70,1
39,10,5,3,75,6,22,11,83,8,1,0,0,0,2,4,11,7.5,7.5,2,6,4.0,4.0,1,1,70,3
40,7,5,1,78,6,22,8,105,6,0,0,0,0,2,4,8,6.0,6.0,2,6,4.0,4.0,1,1,70,1
41,9,5,75,0,6,22,8,105,80,0,0,0,0,2,4,8,6.0,6.0,2,6,4.0,4.0,1,1,70,1
42,11,5,71,0,6,22,8,105,76,0,0,0,0,2,4,8,6.0,6.0,2,6,4.0,4.0,1,1,70,1
43,13,5,67,0,6,22,8,105,72,0,0,0,0,2,4,8,6.0,6.0,2,6,4.0,4.0,1,1,70,1
44,15,5,63,0,6,22,8,105,68,2,2,0,0,2,4,8,6.0,6.0,2,6,4.0,4.0,1,1,70,1
45,17,5,59,0,6,22,8,105,64,4,4,0,0,2,4,8,6.0,6.0,2,6,4.0,4.0,1,1,70,1
46,19,5,55,0,6,22,8,105,60,5,5,0,0,2,4,8,6.0,6.0,2,6,4.0,4.0,1,1,70,1
47,21,5,51,0,6,22,8,105,56,6,6,0,0,2,4,8,6.0,6.0,2,6,4.0,4.0,1,1,70,1
48,23,5,47,0,6,22,8,105,52,6,6,0,0,2,4,8,6.0,6.0,2,6,4.0,4.0,1,1,70,1
49,25,5,43,0,6,22,8,105,48,7,7,0,0,2,4,8,6.0,6.0,2,6,4.0,4.0,1,1,70,3
50,20,5,41,5,6,22,3,115,46,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,1
51,22,5,37,5,6,22,3,115,42,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,1
52,24,5,33,5,6,22,3,115,38,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,1
53,26,5,29,5,6,22,3,115,34,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,1
54,28,5,25,5,6,22,3,115,30,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,1
55,30,5,21,5,6,22,3,115,26,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,1
56,32,5,17,5,6,22,3,115,22,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,1
57,34,5,13,5,6,22,3,115,18,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,1
58,36,5,9,5,6,22,3,115,14,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,1
59,38,5,5,5,6,22,3,115,10,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,1
60,40,5,1,5,6,22,3,115,6,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,1
61,42,5,2,0,6,22,3,115,7,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,1
62,44,3,0,0,6,22,3,115,3,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,1
63,45,0,0,0,6,22,3,115,0,0,0,0,0,2,3,4,3.5,3.5,2,6,4.0,4.0,1,1,70,2
64,45,0,0,0,7,20,3,106,0,1,0,0,0,2,3,4,3.5,3.5,3,7,5.0,5.0,1,1,70,3
65,42,0,0,6,7,20,0,128,0,0,0,0,0,2,0,1,0.5,0.5,3,7,5.0,5.0,2,1,70,2
1,4,5,97,0,2,26,45,-15,102,4,4,6,2,2,45,45,45.0,45.0,2,2,2.0,2.0,0,0,0,3
2,2,5,95,2,2,26,43,-13,100,3,3,6,3,2,43,45,44.0,44.0,2,2,2.0,2.0,2,0,0,3
3,0,5,95,6,2,26,41,-11,100,0,0,6,6,2,41,43,42.0,42.0,2,2,2.0,2.0,2,0,0,1
4,2,5,91,6,2,26,41,-11,96,0,0,6,6,2,41,43,42.0,42.0,2,2,2.0,2.0,2,0,2,1
5,4,5,89,8,2,26,41,-11,94,0,0,6,6,2,41,41,41.0,41.0,2,2,2.0,2.0,2,0,2,1
6,6,5,85,8,2,26,41,-11,90,2,2,6,4,2,41,41,41.0,41.0,2,2,2.0,2.0,2,0,4,3
7,4,5,85,12,2,26,39,-9,90,1,1,6,5,2,39,39,39.0,39.0,2,2,2.0,2.0,2,0,4,3
8,2,5,83,14,2,26,37,1,88,0,0,6,6,2,37,39,38.0,38.0,2,2,2.0,2.0,2,0,6,1
9,4,5,81,16,2,26,37,1,86,0,0,6,6,2,37,37,37.0,37.0,2,2,2.0,2.0,2,0,6,1
10,6,5,77,16,2,26,37,1,82,0,0,6,6,2,37,37,37.0,37.0,2,2,2.0,2.0,1,1,8,1
11,8,5,75,19,2,26,37,1,80,0,0,6,6,2,34,37,35.5,35.5,2,2,2.0,2.0,1,1,8,1
12,10,5,71,19,2,26,37,1,76,0,0,6,6,2,34,37,35.5,35.5,2,2,2.0,2.0,1,1,12,1
13,12,5,67,19,2,26,37,1,72,0,0,6,6,2,34,37,35.5,35.5,2,2,2.0,2.0,1,1,12,1
14,14,5,63,19,2,26,37,1,68,2,2,6,6,2,34,37,35.5,35.5,2,2,2.0,2.0,1,1,12,3
15,9,5,61,24,2,26,32,11,66,0,0,6,6,2,32,34,33.0,33.0,2,2,2.0,2.0,1,1,12,1
16,11,5,57,24,2,26,32,11,62,0,0,6,6,2,32,34,33.0,33.0,2,2,2.0,2.0,1,1,12,1
17,13,5,53,24,2,26,32,11,58,0,0,6,6,2,32,34,33.0,33.0,2,2,2.0,2.0,1,1,12,1
18,15,5,51,29,2,26,32,11,56,3,3,6,4,2,29,32,30.5,30.5,2,2,2.0,2.0,1,1,12,3
19,12,5,49,32,2,26,29,15,54,0,0,6,6,2,29,29,29.0,29.0,2,2,2.0,2.0,1,1,22,1
20,14,5,45,32,2,26,29,15,50,0,0,6,6,2,29,29,29.0,29.0,2,2,2.0,2.0,1,1,22,1
21,16,5,41,32,2,26,29,15,46,0,0,6,6,2,29,29,29.0,29.0,2,2,2.0,2.0,1,1,22,1
22,18,5,39,37,2,26,29,15,44,0,0,6,6,2,24,29,26.5,26.5,2,2,2.0,2.0,1,1,22,1
23,20,5,35,37,2,26,29,15,40,1,1,6,5,2,24,29,26.5,26.5,2,2,2.0,2.0,1,1,32,3
24,16,5,33,41,2,26,25,44,38,0,0,6,6,2,24,25,24.5,24.5,2,2,2.0,2.0,1,1,32,2
25,16,5,31,41,3,25,25,37,36,0,0,7,7,2,24,25,24.5,24.5,2,3,2.5,2.5,1,1,32,1
26,18,5,29,46,3,25,25,37,34,1,1,7,6,2,19,25,22.0,22.0,2,3,2.5,2.5,1,1,32,3
27,15,5,27,49,3,25,22,55,32,0,0,7,7,2,19,22,20.5,20.5,2,3,2.5,2.5,1,1,42,2
28,15,5,25,49,4,24,22,46,30,2,2,9,7,2,19,22,20.5,20.5,2,4,3.0,3.0,1,1,42,3
29,13,5,23,51,4,24,20,48,28,0,0,9,9,2,19,20,19.5,19.5,2,4,3.0,3.0,1,1,42,1
30,15,5,21,54,4,24,20,48,26,2,2,9,8,2,16,20,18.0,18.0,2,4,3.0,3.0,1,1,42,3
