1,4,5,85,3,2,20,45,-20,90,26,4,8,0,5,43,45,44.4,45,2,2,2.0,2,2,0,0,2,4,3
2,2,5,83,9,2,20,43,-18,88,5,0,5,0,5,42,44,43.2,43,2,2,2.0,2,2,0,1,1,3,1
3,4,5,73,9,2,20,43,-18,78,5,0,5,0,5,42,44,43.2,43,2,2,2.0,2,2,0,3,1,5,1
4,6,5,71,17,2,20,43,-18,76,30,1,5,0,5,40,43,41.6,42,2,2,2.0,2,2,0,3,3,5,3
5,3,5,63,20,2,20,40,-14,68,5,0,5,0,5,40,42,41.0,41,2,2,2.0,2,2,0,5,1,4,1
6,5,5,55,22,2,20,40,-14,60,31,0,5,0,5,40,42,40.6,40,2,2,2.0,2,2,0,5,3,9,1
7,7,5,49,27,2,20,40,-14,54,41,1,5,0,5,37,41,39.6,40,2,2,2.0,2,2,0,5,4,9,3
8,5,5,41,29,2,20,38,-12,46,30,0,5,0,5,37,41,39.2,40,2,2,2.0,2,2,0,9,3,9,1
9,7,5,37,35,2,20,38,-12,42,28,0,5,0,5,37,39,38.0,38,2,2,2.0,2,2,0,9,3,9,1
10,9,5,29,36,2,20,38,-12,34,33,0,5,0,5,37,39,37.8,38,2,2,2.0,2,2,0,9,4,9,1
11,11,5,21,38,2,20,38,-12,26,35,0,5,0,5,36,39,37.4,37,2,2,2.0,2,2,0,9,5,9,1
12,13,5,13,40,2,20,38,-12,18,37,0,5,0,5,35,39,37.0,37,2,2,2.0,2,2,0,9,5,9,1
13,15,5,5,43,2,20,38,-12,10,45,3,5,0,5,34,39,36.4,36,2,2,2.0,2,2,0,9,6,9,3
14,12,5,3,53,2,20,35,6,8,31,0,5,0,5,33,36,34.4,34,2,2,2.0,2,1,1,13,4,7,1
15,14,5,50,0,2,20,35,6,55,31,0,5,0,5,32,36,34.0,34,2,2,2.0,2,1,1,13,5,8,1
16,16,5,46,8,2,20,35,6,51,31,0,5,0,5,31,35,32.4,32,2,2,2.0,2,1,1,13,5,9,1
17,18,5,36,8,2,20,35,6,41,34,2,5,0,5,31,35,32.4,32,2,2,2.0,2,1,1,17,6,9,3
18,12,5,30,20,2,20,29,21,35,25,0,5,0,5,27,32,30.0,31,2,2,2.0,2,1,1,17,3,8,1
19,14,5,22,24,2,20,29,21,27,25,0,5,0,5,27,31,29.2,29,2,2,2.0,2,1,1,17,3,9,1
20,16,5,12,24,2,20,29,21,17,25,0,5,0,5,27,31,29.2,29,2,2,2.0,2,1,1,17,3,9,1
21,18,5,4,24,2,19,29,21,9,36,0,5,0,5,27,31,29.2,29,2,3,2.2,2,1,1,17,4,9,1
22,20,5,2,36,2,19,29,21,7,37,0,5,0,5,21,30,26.8,28,2,3,2.2,2,1,1,17,4,9,1
23,22,5,28,0,2,19,29,21,33,53,4,5,0,5,21,30,26.8,28,2,3,2.2,2,1,1,18,6,9,3
24,18,5,24,10,2,18,25,54,29,37,0,5,0,5,21,28,24.8,25,2,4,2.4,2,1,1,18,4,9,2
25,18,5,20,16,3,17,25,46,25,36,2,7,0,5,21,25,23.6,24,2,4,2.6,2,1,1,33,4,9,3
26,16,5,16,20,3,16,23,48,21,31,1,7,0,5,21,24,22.8,23,2,4,2.8,3,1,1,33,4,9,3
