1,4,5,93,3,2,24,45,-37,98,24,1,8,0,3,43,45,44.0,44,2,2,2.0,2,2,0,0,2,4,3
2,2,5,89,5,2,24,43,-35,94,4,0,8,0,3,43,44,43.333333333333336,43,2,2,2.0,2,2,0,1,1,3,1
3,4,5,85,7,2,24,43,-35,90,4,0,8,0,3,41,44,42.666666666666664,43,2,2,2.0,2,2,0,1,1,5,1
4,6,5,81,9,2,24,43,-35,86,24,2,8,0,3,41,43,42.0,42,2,2,2.0,2,2,0,1,2,5,3
5,5,5,77,10,2,24,42,-34,82,21,0,8,0,3,41,42,41.666666666666664,42,2,2,2.0,2,2,0,3,2,5,1
6,7,5,73,12,2,24,42,-34,78,20,0,8,0,3,40,42,41.0,41,2,2,2.0,2,2,0,3,2,6,1
7,9,5,67,12,2,24,42,-34,72,21,0,8,0,3,40,42,41.0,41,2,2,2.0,2,2,0,5,2,7,1
8,11,5,65,17,2,24,42,-34,70,22,1,8,0,3,38,42,39.333333333333336,38,2,2,2.0,2,2,0,5,2,8,3
9,9,5,63,21,2,24,40,-32,68,19,0,8,0,3,36,40,38.0,38,2,2,2.0,2,2,0,7,2,7,1
10,11,5,57,21,2,24,40,-32,62,19,0,8,0,3,36,40,38.0,38,2,2,2.0,2,1,1,9,2,7,1
11,13,5,51,21,2,24,40,-32,56,20,0,8,0,3,36,40,38.0,38,2,2,2.0,2,1,1,9,2,8,1
12,15,5,45,21,2,24,40,-32,50,28,2,8,0,3,36,40,38.0,38,2,2,2.0,2,1,1,9,3,9,3
13,12,5,45,31,2,24,37,-28,50,20,0,8,0,3,33,37,34.666666666666664,34,2,2,2.0,2,1,1,9,2,8,1
14,14,5,41,31,2,23,37,-28,46,25,1,8,0,3,33,37,34.666666666666664,34,2,3,2.3333333333333335,2,1,1,13,3,8,3
15,11,5,39,36,2,23,34,-24,44,19,0,8,0,3,32,34,33.0,33,2,3,2.3333333333333335,2,1,1,13,2,7,1
16,13,5,35,38,2,23,34,-24,40,23,0,8,0,3,30,34,32.333333333333336,33,2,3,2.3333333333333335,2,1,1,13,3,7,1
17,15,5,33,43,2,23,34,-24,38,24,1,8,0,3,28,34,30.666666666666668,30,2,3,2.3333333333333335,2,1,1,13,3,8,3
18,12,5,29,46,2,23,31,-20,34,22,0,8,0,3,28,31,29.666666666666668,30,2,3,2.3333333333333335,2,1,1,17,3,7,1
19,14,5,23,46,2,23,31,-20,28,30,1,8,0,3,28,31,29.666666666666668,30,2,3,2.3333333333333335,2,1,1,17,4,9,3
20,11,5,21,49,2,22,28,-16,26,22,0,8,0,3,28,30,28.666666666666668,28,2,4,2.6666666666666665,2,1,1,17,3,6,1
21,13,5,17,51,2,22,28,-16,22,27,0,8,0,3,26,30,28.0,28,2,4,2.6666666666666665,2,1,1,17,4,9,1
22,15,5,13,55,2,22,28,-16,18,27,0,8,0,3,26,28,26.666666666666668,26,2,4,2.6666666666666665,2,1,1,17,4,9,1
23,17,5,9,55,2,21,28,-16,14,45,5,8,0,3,26,28,26.666666666666668,26,2,4,3.0,3,0,2,24,6,9,3
24,13,5,9,65,2,21,24,65,14,21,0,8,0,3,22,24,23.333333333333332,24,2,4,3.0,3,1,2,24,3,7,2
25,13,5,7,67,3,20,24,54,12,20,1,9,0,3,22,24,22.666666666666668,22,3,4,3.3333333333333335,3,1,2,26,3,7,3
26,11,5,7,71,3,19,22,78,12,17,0,9,0,3,20,22,21.333333333333332,22,3,5,3.6666666666666665,3,1,2,28,3,7,2
