1,4,5,89,1,2,22,45,-24,94,29,7,10,0,4,44,45,44.75,45.0,2,2,2.0,2.0,2,0,0,2,9,3
2,3,5,87,5,2,22,44,-23,92,26,4,9,0,4,42,45,43.75,44.0,2,2,2.0,2.0,2,0,1,2,9,3
3,2,5,81,6,2,22,43,-22,86,24,3,9,0,4,42,45,43.5,43.5,2,2,2.0,2.0,2,0,3,2,9,3
4,0,5,77,10,2,22,41,-20,82,0,0,9,0,4,40,45,42.5,42.5,2,2,2.0,2.0,2,0,3,0,0,1
5,2,5,71,12,2,22,41,-20,76,23,2,9,0,4,40,44,42.0,42.0,2,2,2.0,2.0,1,1,5,2,9,3
6,0,5,71,20,2,22,39,-18,76,0,0,9,0,4,38,42,40.0,40.0,2,2,2.0,2.0,1,1,5,0,0,1
7,2,5,65,22,2,22,39,-18,70,3,0,9,0,4,38,41,39.5,39.5,2,2,2.0,2.0,1,1,7,1,3,1
8,4,5,59,24,2,22,39,-18,64,3,0,9,0,4,36,41,39.0,39.5,2,2,2.0,2.0,1,1,7,1,5,1
9,6,5,53,26,2,22,39,-18,58,18,1,9,0,4,36,41,38.5,38.5,2,2,2.0,2.0,1,1,9,2,6,3
10,4,5,51,33,2,22,37,0,56,3,0,9,0,4,34,38,36.75,37.5,2,2,2.0,2.0,1,1,9,1,5,1
11,6,5,43,33,2,22,37,0,48,16,0,9,0,4,34,38,36.75,37.5,2,2,2.0,2.0,1,1,11,2,6,1
12,8,5,37,36,2,22,37,0,42,28,3,9,0,4,34,38,36.0,36.0,2,2,2.0,2.0,1,1,11,3,9,3
13,5,5,31,39,2,22,34,4,36,16,0,9,0,4,34,38,35.25,34.5,2,2,2.0,2.0,1,1,11,2,5,1
14,7,5,23,39,2,22,34,4,28,16,0,9,0,4,34,38,35.25,34.5,2,2,2.0,2.0,1,1,11,2,7,1
15,9,5,17,42,2,22,34,4,22,17,0,9,0,4,31,38,34.5,34.5,2,2,2.0,2.0,1,1,11,2,8,1
16,11,5,11,45,2,22,34,4,16,23,1,9,0,4,31,35,33.75,34.5,2,2,2.0,2.0,0,2,15,3,8,3
17,8,5,9,52,2,21,31,8,14,16,0,9,0,4,31,35,32.0,31.0,2,3,2.25,2.0,0,2,15,2,7,1
18,10,5,3,53,2,21,31,8,8,16,0,9,0,4,30,35,31.75,31.0,2,3,2.25,2.0,1,2,15,2,8,1
19,12,5,50,2,2,21,31,8,55,21,1,9,0,4,28,35,31.25,31.0,2,3,2.25,2.0,1,2,16,3,8,3
20,9,5,46,9,2,21,28,12,51,16,0,9,0,4,27,35,29.5,28.0,2,3,2.25,2.0,1,2,18,2,7,1
21,11,5,44,17,2,20,28,12,49,19,0,9,0,4,26,29,27.5,27.5,2,3,2.5,2.5,1,2,18,3,8,1
22,13,5,38,19,2,20,28,12,43,19,0,9,0,4,25,29,27.0,27.0,2,3,2.5,2.5,1,2,20,3,9,1
23,15,5,30,19,2,20,28,12,35,29,0,9,0,4,25,29,27.0,27.0,2,3,2.5,2.5,1,2,20,4,9,1
24,17,5,24,23,2,20,28,12,29,32,0,9,0,4,25,28,26.0,25.5,2,3,2.5,2.5,1,2,20,4,9,1
25,19,5,20,26,2,19,28,12,25,34,0,9,0,4,23,28,25.25,25.0,2,3,2.75,3.0,1,2,20,5,9,1
26,21,5,14,28,2,19,28,12,19,36,0,9,0,4,23,28,24.75,24.0,2,3,2.75,3.0,1,2,24,5,9,1
27,23,5,10,33,2,19,28,12,15,47,5,9,0,4,21,28,23.5,22.5,2,3,2.75,3.0,1,2,24,7,9,3
28,19,5,10,43,2,18,24,51,15,32,0,9,0,4,19,24,21.0,20.5,2,4,3.0,3.0,1,2,24,5,9,2
29,19,5,8,43,3,15,24,40,13,32,2,11,0,4,19,24,21.0,20.5,3,5,3.75,3.5,1,2,31,5,9,3
30,17,5,6,50,3,15,22,42,11,27,1,11,0,4,18,22,19.25,18.5,3,5,3.75,3.5,1,2,31,5,9,3
31,14,5,2,53,3,14,19,68,7,21,0,11,0,4,18,19,18.5,18.5,3,6,4.0,3.5,1,2,31,4,7,2
32,14,5,53,0,4,13,19,59,58,21,1,12,0,4,16,19,18.0,18.5,3,6,4.25,4.0,1,2,31,4,7,3
33,11,5,49,6,4,13,16,81,54,15,0,12,0,4,15,19,16.5,16.0,3,6,4.25,4.0,1,2,31,3,7,2
34,11,5,47,14,5,12,16,90,52,15,0,12,0,4,13,16,14.5,14.5,3,6,4.5,4.5,1,2,31,3,7,2
35,11,5,43,14,6,10,16,111,48,15,0,12,0,4,13,16,14.5,14.5,4,6,5.0,5.0,0,3,41,3,7,2
36,11,5,39,15,7,9,16,103,44,15,0,13,0,4,13,16,14.25,14.0,4,7,5.25,5.0,1,3,41,3,7,1
37,13,5,33,16,7,9,16,103,38,19,0,13,0,4,12,16,14.0,14.0,4,7,5.25,5.0,1,3,42,4,9,1
38,15,5,27,20,7,9,16,103,32,22,1,13,0,4,11,16,13.0,12.5,4,7,5.25,5.0,1,3,43,4,9,3
39,11,5,25,30,7,8,12,126,30,14,0,13,0,4,7,12,10.5,11.5,4,7,5.5,5.5,1,3,43,3,6,2
40,11,5,21,33,8,7,12,115,26,13,0,14,0,4,7,12,9.75,10.0,4,8,5.75,5.5,1,3,43,3,6,1
41,13,5,13,33,8,7,12,115,18,19,1,14,0,4,7,12,9.75,10.0,4,8,5.75,5.5,1,3,43,4,9,3
42,9,5,13,51,8,7,8,144,18,13,0,14,0,4,2,8,5.25,5.5,4,8,5.75,5.5,1,3,43,3,6,1
1,4,5,87,1,2,22,45,-32,92,28,4,9,0,4,44,45,44.75,45.0,2,2,2.0,2.0,2,0,0,2,9,3
2,2,5,85,6,2,22,43,-30,90,5,0,8,0,4,43,45,43.5,43.0,2,2,2.0,2.0,2,0,1,1,3,1
3,4,5,79,8,2,22,43,-30,84,27,3,8,0,4,43,43,43.0,43.0,2,2,2.0,2.0,2,0,2,2,9,3
4,2,5,75,12,2,22,41,-28,80,5,0,8,0,4,41,43,42.0,42.0,2,2,2.0,2.0,2,0,2,1,3,1
5,4,5,67,12,2,22,41,-28,72,5,0,8,0,4,41,43,42.0,42.0,2,2,2.0,2.0,2,0,2,1,5,1
6,6,5,63,16,2,22,41,-28,68,23,2,8,0,4,39,43,41.0,41.0,2,2,2.0,2.0,2,0,2,2,5,3
7,4,5,59,21,2,22,39,-26,64,20,0,8,0,4,39,41,39.75,39.5,2,2,2.0,2.0,2,0,4,2,4,1
8,6,5,55,25,2,22,39,-26,60,20,0,8,0,4,37,40,38.75,39.0,2,2,2.0,2.0,2,0,4,2,5,1
9,8,5,53,32,2,22,39,-26,58,29,1,7,0,4,35,39,37.0,37.0,2,2,2.0,2.0,2,0,6,3,9,3
10,6,5,47,34,2,22,37,-24,52,19,0,7,0,4,35,37,36.5,37.0,2,2,2.0,2.0,2,0,8,2,5,1
11,8,5,41,36,2,22,37,-24,46,27,0,7,0,4,35,37,36.0,36.0,2,2,2.0,2.0,2,0,8,3,9,1
12,10,5,33,36,2,22,37,-24,38,33,0,7,0,4,35,37,36.0,36.0,2,2,2.0,2.0,1,1,10,4,9,1
13,12,5,29,39,2,21,37,-24,34,34,0,7,0,4,34,37,35.25,35.0,2,3,2.25,2.0,1,1,10,4,9,1
14,14,5,23,42,2,21,37,-24,28,35,0,7,0,4,32,37,34.5,34.5,2,3,2.25,2.0,1,1,10,5,9,1
15,16,5,15,42,2,21,37,-24,20,38,0,7,0,4,32,37,34.5,34.5,2,3,2.25,2.0,1,1,10,5,9,1
16,18,5,9,46,2,21,37,-24,14,41,0,7,0,4,30,37,33.5,33.5,2,3,2.25,2.0,1,1,10,5,9,1
17,20,5,3,46,2,20,37,-24,8,44,2,7,0,4,30,37,33.5,33.5,2,3,2.5,2.5,1,1,10,6,9,3
18,14,5,1,58,2,20,31,-9,6,29,0,7,0,4,28,32,30.5,31.0,2,3,2.5,2.5,1,1,10,4,6,1
19,16,5,55,2,2,19,31,-9,60,30,0,7,0,4,26,32,30.0,31.0,2,3,2.75,3.0,0,2,17,4,6,1
20,18,5,51,8,2,18,31,-9,56,30,0,7,0,4,26,31,28.5,28.5,2,4,3.0,3.0,0,3,17,4,8,1
21,20,5,43,8,2,18,31,-9,48,38,1,7,0,4,26,31,28.5,28.5,2,4,3.0,3.0,1,3,17,5,9,3
22,15,5,41,20,2,18,26,23,46,28,0,7,0,4,22,28,25.5,26.0,2,4,3.0,3.0,1,3,17,4,7,1
23,17,5,33,20,2,18,26,23,38,36,0,7,0,4,22,28,25.5,26.0,2,4,3.0,3.0,1,3,21,5,9,1
24,19,5,29,29,2,18,26,23,34,41,1,7,0,4,20,26,23.25,23.5,2,4,3.0,3.0,1,3,21,7,9,3
25,13,5,25,35,2,17,20,38,30,33,0,7,0,4,20,25,21.75,21.0,2,4,3.25,3.5,1,3,25,5,9,1
26,15,5,19,35,2,16,20,38,24,34,0,7,0,4,20,25,21.75,21.0,2,5,3.5,3.5,1,3,25,6,9,1
27,17,5,15,44,2,16,20,38,20,34,0,7,0,4,19,20,19.5,19.5,2,5,3.5,3.5,1,3,25,6,9,1
28,19,5,9,48,2,16,20,38,14,37,1,7,0,4,16,20,18.5,19.0,2,5,3.5,3.5,1,3,40,6,9,3
