0;1;
0;0;
1;0;
0;2;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;1;
0;0;
0;0;
0;0;
0;0;
0;0;
0;1;
1;0;
0;1;
1;0;
0;1;
0;1;
0;0;
0;0;
0;1;
0;0;
0;0;
0;1;
1;0;
0;0;
0;0;
0;1;
0;0;
0;1;
1;0;
0;0;
0;0;
0;1;
fail 2 in turn: 48
0;1;
0;0;
0;0;
0;0;
0;0;
0;1;
1;0;
0;0;
0;0;
0;1;
0;0;
0;0;
0;1;
0;0;
0;0;
0;0;
0;1;
0;0;
1;1;
0;0;
0;0;
1;1;
0;0;
0;0;
0;1;
0;1;
0;0;
0;0;
1;0;
0;0;
1;0;
0;0;
0;0;
0;0;
0;1;
0;1;
0;0;
fail 2 in turn: 45
fail 2 in turn: 46
0;1;
0;0;
1;0;
fail 2 in turn: 45
0;1;
0;0;
0;0;
0;0;
1;0;
0;0;
0;0;
0;1;
0;0;
2;0;
0;0;
0;1;
0;0;
1;0;
0;0;
1;1;
1;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;1;
0;1;
fail 2 in turn: 47
0;1;
1;0;
1;0;
0;1;
0;1;
1;0;
1;0;
0;0;
0;1;
0;0;
0;1;
0;1;
0;1;
0;1;
0;1;
1;1;
0;1;
0;0;
0;1;
0;1;
0;0;
0;0;
0;1;
1;1;
0;0;
0;1;
0;0;
0;1;
0;0;
0;0;
0;0;
0;0;
1;0;
0;1;
fail 2 in turn: 49
0;0;
0;0;
0;0;
0;0;
1;0;
1;1;
0;1;
0;1;
0;0;
0;0;
0;1;
0;0;
1;0;
1;0;
1;0;
0;0;
0;0;
0;2;
0;0;
0;1;
0;1;
0;0;
1;1;
0;0;
0;1;
0;0;
0;0;
0;1;
0;1;
0;0;
0;0;
0;1;
0;0;
0;0;
0;1;
1;0;
0;0;
0;1;
0;0;
0;1;
1;1;
0;0;
1;0;
0;0;
0;0;
0;1;
0;1;
1;0;
0;1;
0;0;
1;1;
0;0;
1;0;
0;1;
0;0;
0;0;
0;0;
0;0;
0;0;
0;1;
0;1;
0;0;
0;1;
0;0;
0;1;
1;0;
0;0;
0;0;
0;0;
1;1;
0;0;
0;1;
1;0;
0;0;
1;0;
0;0;
0;2;
1;1;
0;0;
0;2;
0;0;
0;0;
0;1;
0;1;
fail 2 in turn: 46
1;1;
0;0;
0;0;
0;1;
0;1;
0;0;
1;1;
0;0;
0;0;
0;1;
0;0;
0;1;0;
fail 3 in turn: 45
0;0;0;
1;0;1;
0;0;1;
0;0;1;
1;1;0;
1;0;1;
0;1;0;
0;0;0;
0;0;0;
1;0;0;
0;1;1;
1;0;1;
0;0;1;
0;1;1;
0;1;2;
0;0;0;
0;0;0;
1;1;1;
1;0;1;
1;1;0;
0;0;0;
0;0;0;
1;0;0;
1;0;1;
0;0;0;
0;1;0;
1;0;0;
1;0;0;
1;0;1;
0;0;1;
0;0;0;
0;1;1;
1;0;1;
0;1;0;
0;1;2;
0;1;1;
1;0;0;
0;0;0;
0;1;1;
0;0;0;
0;1;0;
0;0;1;
1;0;1;
1;1;0;
1;0;0;
1;1;2;
1;1;1;
1;0;1;
1;0;0;
1;0;2;
1;0;1;
1;1;1;
0;1;1;
0;1;1;
0;0;0;
0;0;0;
0;0;0;
1;1;0;
1;0;2;
0;0;1;
0;1;0;
0;0;0;
2;0;0;
0;1;0;
0;1;1;
0;0;1;
0;1;0;
0;0;0;
0;0;1;
0;0;1;
1;0;0;
1;0;0;
0;0;1;
0;1;1;
0;1;1;
0;2;0;
0;0;2;
0;0;0;
0;0;0;
1;1;0;
0;0;2;
1;1;0;
0;0;0;
1;0;1;
0;0;1;
0;1;0;
fail 3 in turn: 43
1;0;0;
1;0;0;
0;0;1;
0;1;0;
0;0;0;
0;1;0;
1;0;0;
0;1;0;
1;0;0;
1;0;0;
0;0;0;
0;0;0;
0;0;1;
1;0;1;
0;0;0;
0;1;1;
0;1;1;
0;0;0;
0;0;1;
1;1;0;
fail 3 in turn: 41
0;0;0;
0;1;0;
1;1;1;
2;0;1;
0;1;1;
0;0;1;
0;1;0;
0;1;1;
fail 3 in turn: 42
0;0;0;
0;0;0;
1;0;0;
0;0;1;
0;1;1;
1;1;0;
0;1;1;
1;0;1;
0;0;0;
0;0;1;
1;1;0;
1;0;1;
1;0;1;
0;0;1;
0;0;0;
1;1;1;
0;0;1;
0;0;0;
0;0;2;
0;2;1;
1;1;0;
0;0;1;
0;1;0;
0;1;1;
1;0;1;
0;0;1;
1;1;1;
1;1;0;
2;0;0;
0;1;0;
0;0;0;
0;1;1;
0;0;0;
0;1;1;
1;0;1;
1;0;1;
1;0;0;
0;1;0;
0;1;1;
0;0;1;
0;0;0;
1;0;0;
1;0;1;
fail 3 in turn: 45
0;0;0;
1;1;1;
1;0;0;
0;1;1;
0;1;2;
fail 3 in turn: 40
0;0;0;
0;0;0;
0;1;1;
0;1;0;
0;0;1;
0;1;0;
0;0;0;
1;1;1;
0;0;0;
0;0;1;
1;0;0;
0;0;1;
0;0;1;
0;0;2;
fail 3 in turn: 46
1;2;0;
0;0;1;
1;0;1;
0;0;0;
1;0;1;
0;1;1;
1;0;0;
0;1;0;
0;1;1;
0;0;1;
2;1;0;
0;0;1;
0;0;1;
2;0;1;
0;1;0;
0;0;1;
0;0;0;
0;1;0;
0;0;0;
1;0;0;
1;0;1;
1;0;0;
0;0;1;
0;0;2;
0;1;0;
1;0;0;
1;1;0;
0;1;1;
2;1;0;
0;0;2;
1;0;1;
fail 3 in turn: 40
0;0;0;
0;0;0;
0;0;1;
1;0;1;
1;1;1;
0;0;0;
1;0;2;
1;0;0;
0;0;0;
0;0;1;
0;0;1;
1;0;0;
0;0;1;
0;1;0;
0;1;1;
0;0;0;
1;0;1;
1;0;0;
0;0;1;
1;0;0;
1;0;0;
1;1;0;
1;0;0;
0;0;1;
