e4937697-59a8-4c48-a76d-4ae516ee4954;93;102;
33124334-0d98-4f69-a761-f5f533a3f9c9;93;111;
e508921b-f809-48bd-969d-766387816c43;64;74;
15c6350d-c021-473e-b713-c66fb3cd9580;83;106;
eb638367-cbc9-482e-8706-63ac1c5be0d6;74;106;
ddf838e8-aeec-4985-b69e-9ed131b46cf7;94;111;
f747972c-2131-495c-b804-263834fdabb0;98;94;
95964585-5a43-498a-bdbc-17350ba65e25;59;76;
1126a4e7-24d4-4cf1-8534-476fc85d3064;82;114;
0b69032f-f52d-454c-b542-c02e6e4b033f;98;100;
fed87c46-0a41-4c3f-bcb6-cb14a93727f2;86;113;
594b095b-0016-4b49-af7a-c2f0cf5030ee;72;87;
60c4f907-11b5-4567-8c80-fc6bdea23965;79;102;
3748b88e-dda6-477b-a528-e4a20f88122f;52;78;
67746dae-9d01-4289-965b-4d28c209b045;62;101;
a6b88b24-6534-4eff-bc5e-61a8136eae22;70;111;
a9fd47df-9faf-40e9-9f99-7594d00bbc2e;58;91;
7d14945e-eb11-4bca-b80c-237fd2c09afb;77;104;
88c3bafd-f73d-457a-99a3-8c727f10c675;79;108;
a36c94d1-2d8e-4e1d-aab7-61ff2a6aee4a;91;92;
8cdfa821-2e1a-4222-897a-7f6d89792ebc;97;86;
b73c59a9-5c6e-4c92-8355-a640c5eb6da5;81;108;
79612b24-4700-4f86-88de-cc49d4438ed8;92;105;
3ef21712-81ce-4752-b4dd-600a7cf94a57;94;110;
eafc3448-4be8-45f5-baee-8d610daabe4e;23;81;
5c8501aa-35b9-4777-a193-88d9ace6fc01;98;86;
c075afc6-9ab3-4b06-9256-7e57742cd413;80;108;
e1cd8df5-8890-4b67-beb4-db78e4c0a970;104;87;
89a96a9e-e253-403b-9a45-1638b636c152;106;92;
b57dcab7-cb0e-417e-9995-2b85219d7202;75;84;
5218b985-c37a-4b60-a730-3fad60f9015e;79;88;
10423988-9e78-48eb-83de-437e2247c288;104;123;
76765939-a44f-4874-803b-adbbdf0b299f;66;86;
ce9dfc9e-f470-4135-84ed-5119ec05981a;105;96;
32c8fdca-ed10-4a99-a766-2294ab156afe;92;109;
f7435583-653d-4793-91d6-612ba3524198;99;107;
8e1950a6-86d3-4b1b-8f80-959491c186d1;43;78;
9caadf09-9e16-4876-b130-a873c0b23759;75;89;
349d937e-a7bf-409a-9585-e387015ee7fa;70;100;
4175a3f6-69d1-430d-b488-bd7d4c055952;93;103;
b584f568-4932-4b6f-8c20-da2492d7f63c;115;106;
cb178db5-caba-414e-8c75-d1eee868ac94;100;103;
9d4e36bf-59f7-4c5c-8a05-7d1b154ab8d6;101;89;
4649dd1b-9a7a-4380-8fda-60add3db7ad2;114;103;
649c37d2-4d04-402f-952e-662a948d26f8;59;90;
beb6b0b8-ac46-4588-b1fa-3c39cb243f24;83;105;
7ad0b832-5393-48a0-aad7-d2c604a20fbf;75;96;
d401c7b3-8c30-4c7c-b411-857bf4b1ec98;50;98;
946a6b27-a9fb-4b68-bb0d-7108d140b8ae;77;74;
eb8d5c9e-c730-417c-8040-05142392b6ca;66;108;
b2eb4161-20bb-4663-94a5-e5f044175215;88;101;
20e012de-03ab-453b-b5bc-e6df70a3cabc;93;83;
c008ab45-86a9-46cb-83a8-4a9a16ba9b78;85;105;
af2df7a1-ab28-44d5-879a-87bb73a35052;111;84;
e2290e7a-b303-41cf-9fa5-614abe0f8f16;53;86;
66e64417-c92a-483e-ab1f-59a8cf7489d3;112;115;
ab89c2d7-c251-44ac-bdda-b81526726a18;89;100;
ebca5898-c668-4625-855a-79ebb2b5e608;71;108;
5719bda2-f4fa-4015-b06f-ef247cd8540f;103;96;
35f834ef-d641-44a6-abfa-19b1bb284479;101;101;
a6057363-3676-4f19-8618-34072212f692;85;74;86;
84439234-3d49-4934-9bd1-12c572f941ac;61;55;88;
c1dd4589-d427-4d63-957e-9a230b11d7f7;84;90;83;
607a7cff-d805-4730-b6f6-1ba5d8e5f3d3;77;106;103;
0a1d1bf0-f427-4af7-bec3-a5e34c3bac1d;78;83;107;
e21563dc-a79c-4c63-bbe6-2c7214dd349f;93;21;68;
2465a245-8317-474b-9e92-b2a1196d09d0;24;82;98;
3b0f47bf-83f8-40e5-88f4-e2426ee07dc1;85;95;105;
a892cdf0-56b2-4742-9583-0dfc612f5beb;81;85;104;
0f986bb2-133f-4440-a5d0-0f1646d54ce6;95;101;106;
7b48dc3c-1cf6-491e-a3d3-057b883b5a6e;83;62;61;
e1e28d2a-90b6-43dc-9df1-41a0e74aafbd;64;76;102;
77f5a7fb-c5ab-4ede-b67f-0554be1249f8;78;75;101;
00f01b40-55c3-46c5-8bd7-d88595d6542c;86;49;97;
fa8d64f9-b6f2-4ac3-bfba-6a91654ee6e6;81;95;71;
319059d5-29bb-4aff-8c64-b19b02bd7a7d;103;89;117;
ffc86155-17ee-4d01-bd5a-347732643f4c;110;90;92;
932af93d-dd37-4244-a225-64b356dce5ee;94;110;102;
faeee2df-c7c6-4e54-a01d-61f8d907688d;92;25;41;
385df3a1-95ea-46f1-90c2-95a8c24ff7f9;108;62;71;
3d4e5896-2d60-470c-8924-0193c2427ad5;77;81;78;
8fcdc1ec-1aa3-4d7f-b314-f522a2c6b5cb;90;100;80;
eee8a0c2-1c94-43aa-a305-234d3591d919;75;80;102;
bacf83c5-9519-4054-b3cf-0e0068e86686;63;83;67;
3f60c322-5ff0-4907-b8db-6a29a15b1652;78;71;86;
e2a12d32-66b4-4de7-9631-039e65585d75;79;-3;56;
56d40fac-31a5-4d99-9ee0-d4ca851ab33f;95;108;109;
a4e2ac86-831f-44ed-b1b8-4275d8b63e9b;89;73;98;
4e4a0e24-5719-46c2-bb5b-5591e690cfd4;90;74;105;
ee331a9c-1471-48f6-bda4-b565b193f649;71;47;68;
0b23986a-d9cf-422d-acc2-fe4a97bea8d8;23;78;79;
6768812b-7660-410b-b8b0-811d2b0e97f4;86;84;66;
a3fac4c6-a0e6-4a42-9e37-84c76a482830;92;82;95;
fa5d1770-7dc7-43e2-8d00-4cd8bfbf9f25;82;69;79;
43b3f570-34be-437f-91c6-4caaab012c4a;91;73;89;
d0cb5f76-dbdb-4fa0-8dc1-b5f3f5df11f2;53;82;77;
ad9a68fa-d5c4-4e2b-b760-cd634d4f0db1;10;85;88;
ad3e7a74-1a90-4ce5-b346-c45985f43013;61;74;78;
b00ddcb0-a4c8-4c2f-a251-9722adb0c7d7;81;104;98;
3108ae56-a9c6-4e63-a669-6622478e1443;87;79;98;
b9fd5c26-2e3d-4811-9259-dc72bd69b036;48;60;101;
4bd5f006-0184-4ee7-98b7-dfa4a44010f3;96;73;71;
909a6065-e745-4de0-8277-31560e89a94e;77;95;80;
fd2150c8-1aa9-4d7c-a7be-e58135cd1046;91;59;87;
d3e72c41-241e-4d7f-9a0e-a4bacb0bf020;86;119;93;
651e9c9d-8267-4575-8d50-653c84402c51;106;59;74;
b1b40ade-e8cc-4f69-b46b-d2993f8b05a7;4;68;90;
c08487e2-5501-45dd-bac1-dfd966be05a9;93;70;65;
cc2fcc0a-b1be-426a-8eef-4d238fad19e8;93;116;111;
30f5aa42-69b6-4c7b-9867-6d94c89a3939;84;69;83;
2cd71c90-e813-458b-80d5-5cf3b6bc7a4d;97;98;99;
553e44c4-4858-44da-8c40-8603ce3cfe24;88;70;82;
3e4f924a-1b85-4d75-8624-ca34687bcb18;77;58;78;
