9417ff74-40ad-4d43-b5af-0c0558882ff9;102;112;
c76cf25b-29fe-4c07-adb6-928f02a32f63;91;68;
f55ad537-7e3b-4ebb-bbb9-58f44fb3a372;132;112;
518511a2-e281-487e-b9ad-4977fafdef12;72;92;
3b5b6e93-ddb5-4f5a-b6a7-6c5b717fee3e;90;137;
d438a08a-fb56-4bec-a9c9-9bf380d3f92a;96;130;
1255d5b1-08d2-4b07-9022-8ed85094b801;80;95;
0f519956-3cbc-47f9-b2ec-96a504535e0e;110;136;
d6a2535d-6c89-43d6-aaf0-49683fa91d8d;93;122;
19964155-4994-402a-8715-b7e5510e9b59;108;99;
54266a92-f116-4b52-b484-67669724ce6d;104;145;
ca9941b7-356c-41c5-af23-eb4e972c39e3;97;103;
ae6a2e7b-be16-4b32-ac99-2e52cd03f9eb;72;81;
fdbafaf4-bd89-4eab-8212-90ca8f343b1b;99;88;
60eec1a4-6c7b-46bc-9cc2-f794807340f2;64;108;
d0aa77f8-1746-4721-8632-ce5d2986e83d;116;122;
b6ca0782-a033-4178-ae93-0664c9900bf8;107;108;
0ed03e2b-1f71-4b86-8059-dfc75d20e889;89;141;
a05f7ffc-a610-422c-8973-f93f66cf39b4;95;119;
8397f879-aff4-4b31-97b5-caf41a866143;119;122;
ce85c982-0f5a-43b6-b5d3-689beb0353a7;87;102;
263e5978-4c02-4ca3-b5d8-c4f15ebbd00d;80;77;
00235834-850b-4f84-b6d2-3e03bd703d31;74;79;
d6ca1563-9ba3-4856-92a3-1752a3f42db7;80;108;
2928a574-4232-46e1-b84a-1084c866ead7;111;97;
39c93d53-4ac2-4df6-8904-e96b59b20ba0;88;127;
f9c39872-e461-4531-ba8c-5eaeed74af9e;109;104;
b1485efc-921c-41db-8488-783a2eef92ba;95;119;
fe29104f-ca7d-4bdb-ad2f-6836314cde25;118;96;
3b584076-fc7c-46ee-9e71-4e790d98afce;136;127;
e30db92d-8180-4263-abe1-09d29d9e9496;129;92;
19b8f1a9-7470-45e4-a813-da9b392b6dfa;79;76;
26e90415-d12e-48ff-b848-4bae36ce2f86;99;124;
36f7cc8f-0edd-4c85-9f14-c02f7125e24f;143;109;
e467c7ef-be46-4083-af21-e9884aafb266;81;108;
7164f5f2-330b-498c-979b-170a4dd8a28c;115;110;
597329e9-7776-4cfe-ab5a-18abaddc51ed;110;104;
4404d41f-465d-4dc1-9fcc-ac3a4bd25e08;80;95;
65a871d5-1923-4281-8d61-d9a0c289a15f;86;77;
e42147e0-0630-4c97-b862-e59afa905707;77;87;
d8da8143-ed7f-409a-9d43-7c66b63d733a;72;77;
87363f74-f9d3-4e72-a878-f3ccff43c5c9;86;82;
01b47f43-ab17-4290-8f36-ef2d0ed3161f;78;89;
0bc7b44b-b19f-41ca-a06f-7cd9deff5291;58;71;
29941870-b96f-4dc2-9bc9-8d0ea5a2952b;84;99;
23ccdc52-fc6d-4d68-9a24-70dc85f836e1;87;78;
c5114fd7-f019-48ca-a32b-87f4cabb68bc;108;88;
5557d844-18e2-46bd-80c6-d2f684abfb4f;108;105;
c21806d3-8da5-4378-8d09-6d4cb5cbcf98;100;127;
8b901dc5-2803-4c97-9fd3-96a39cee3e0f;97;122;
c5cd12be-bfba-4abb-83fc-0b22de3fa3c4;137;95;
22140e25-a31f-4ef7-9316-c9c134a1dc4a;94;118;
e2b99e86-d1d0-4cca-a272-f8f704f945ae;114;102;
67f33e5f-b023-4fa0-bdc0-a962b2216313;109;81;
0b438bdf-4a98-42bb-9cd2-95bbc558edc0;96;107;
4e276d0e-a7e9-452f-8884-70abd7522dd3;103;74;
b653930c-bf40-4528-9559-0d4d60d6ff05;157;115;
097ad314-b4f4-4679-abd2-d7e883b3e8bc;134;109;
477e18d9-3386-4b39-949c-eb597f4f9c80;99;122;
0ecde9d5-2e56-45d1-98b9-b604564b310d;98;148;
