2,10000,0.6529856,0.0026119424,1.0,60,0,157,58,120,60,101.65833333333333,45.63333333333333
3,10000,0.22513518,0.00090054073,1.0,60,5,140,48,165,55,99.4,42.68333333333333
4,10000,0.20789653,0.00083158613,1.0,60,0,148,46,240,60,97.3625,42.43333333333333
5,10000,0.070695795,0.00028278318,1.0,60,4,142,41,280,56,92.05357142857143,41.61666666666667
6,10000,3.6920912,0.014768365,0.997904,240,5,154,37,816,235,97.99754901960785,43.02916666666667
