3;4;
fail 2 in turn: 62
fail 2 in turn: 60
1;4;
7;3;
3;2;
4;1;
2;2;
3;0;
3;2;
4;3;
2;3;
3;2;
4;6;
5;3;
5;3;
3;2;
6;7;
2;4;
2;4;
fail 2 in turn: 60
6;8;
5;2;
8;3;
4;3;
4;6;
2;4;
5;3;
6;6;
4;3;
2;1;
3;4;
fail 2 in turn: 59
4;3;
3;3;
2;2;
fail 2 in turn: 57
5;4;
5;4;
6;8;
fail 2 in turn: 53
4;5;
3;3;
5;2;
1;1;
2;5;
1;3;
fail 2 in turn: 60
3;4;
4;1;
4;3;
4;6;
4;7;
3;3;
6;2;
fail 2 in turn: 57
3;2;
2;6;
5;6;
fail 2 in turn: 55
2;1;4;
3;4;4;
1;5;3;
3;5;4;
2;5;1;
6;1;4;
7;4;3;
2;2;6;
3;5;5;
3;3;2;
2;4;6;
5;2;2;
6;4;4;
2;4;6;
6;5;4;
fail 3 in turn: 50
5;2;3;
4;5;2;
6;5;2;
4;3;1;
4;4;2;
5;2;6;
3;6;4;
fail 3 in turn: 51
2;5;4;
4;5;2;
3;4;3;
4;4;5;
3;3;5;
fail 3 in turn: 54
5;3;2;
3;3;2;
fail 3 in turn: 52
6;1;3;
4;4;3;
2;8;6;
4;4;2;
4;5;6;
2;2;1;
5;4;2;
5;6;2;
2;4;2;
4;3;4;
4;5;3;
4;3;2;
5;3;2;
4;4;2;
2;4;5;
1;4;1;
4;2;4;
1;5;4;
3;5;4;
fail 3 in turn: 51
4;5;4;
5;4;2;
5;5;3;
fail 3 in turn: 49
2;4;5;
4;3;3;
2;5;4;
3;7;3;2;
fail 4 in turn: 47
fail 4 in turn: 47
2;3;6;4;
2;6;4;4;
4;0;2;3;
2;6;2;5;
2;4;3;6;
2;4;3;5;
3;3;3;3;
5;3;3;3;
6;3;2;4;
3;4;1;4;
2;3;4;4;
fail 4 in turn: 47
4;3;4;3;
2;2;3;3;
fail 4 in turn: 47
fail 4 in turn: 41
2;3;4;2;
5;2;5;3;
3;3;3;2;
4;5;2;4;
5;3;6;3;
fail 4 in turn: 49
3;3;3;4;
2;5;3;2;
5;4;3;1;
4;3;3;2;
fail 4 in turn: 46
fail 4 in turn: 48
3;6;2;2;
4;2;2;5;
6;4;2;6;
5;6;2;2;
2;3;6;4;
3;4;5;2;
4;3;3;5;
5;3;5;5;
4;5;3;4;
3;2;5;2;
4;6;7;1;
3;4;3;4;
3;2;3;1;
4;4;3;3;
3;6;3;5;
2;2;6;6;
5;3;6;3;
fail 4 in turn: 43
4;3;4;4;
fail 4 in turn: 47
5;3;4;2;
2;3;2;3;
fail 4 in turn: 46
4;4;2;5;
4;4;2;2;
fail 4 in turn: 45
4;3;3;5;
fail 4 in turn: 48
5;3;4;5;
2;3;5;2;3;
fail 5 in turn: 41
fail 5 in turn: 42
fail 5 in turn: 45
5;1;4;3;2;
fail 5 in turn: 43
fail 5 in turn: 40
3;2;1;4;5;
fail 5 in turn: 38
fail 5 in turn: 38
2;3;3;1;2;
fail 5 in turn: 38
4;5;3;2;2;
3;3;5;3;2;
4;3;4;4;1;
3;5;3;3;4;
fail 5 in turn: 39
3;5;4;3;3;
6;4;3;4;1;
fail 5 in turn: 40
fail 5 in turn: 34
3;2;6;4;3;
5;2;3;3;5;
4;3;2;6;2;
7;3;4;1;4;
fail 5 in turn: 40
5;2;4;2;2;
2;2;4;2;4;
4;4;4;2;2;
fail 5 in turn: 39
fail 5 in turn: 39
4;1;3;2;3;
4;2;3;4;1;
2;5;3;1;4;
3;2;2;4;3;
fail 5 in turn: 41
2;4;5;3;3;
fail 5 in turn: 43
fail 5 in turn: 41
3;4;3;3;3;
4;4;2;4;2;
0;4;4;3;3;
2;3;2;3;4;
fail 5 in turn: 43
4;3;2;2;4;
5;5;3;4;3;
fail 5 in turn: 40
2;4;6;3;4;
3;3;4;2;3;
fail 5 in turn: 40
fail 5 in turn: 41
3;4;3;5;3;
fail 5 in turn: 39
fail 5 in turn: 44
fail 5 in turn: 37
3;4;2;4;5;
2;2;4;4;3;
3;4;5;3;3;
3;3;1;2;2;
fail 5 in turn: 40
